epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,500.022,0.39227,1.08285,0.88476,0.73602,0.52946,0.62049,0.57788,0.39504,1.39773,0.86635,0.000148367,0.000148367,0.000148367
68,507.474,0.38016,1.05445,0.88357,0.67515,0.55076,0.60019,0.56047,0.3944,1.46449,0.87107,0.000147049,0.000147049,0.000147049
69,514.823,0.39084,1.07123,0.88208,0.65514,0.58847,0.6185,0.57948,0.39234,1.41951,0.87328,0.00014572,0.00014572,0.00014572
70,522.146,0.3966,1.07316,0.89103,0.68451,0.54039,0.61681,0.57286,0.39406,1.42385,0.86722,0.000144379,0.000144379,0.000144379
71,529.544,0.37728,0.99457,0.87818,0.78582,0.50193,0.60646,0.56573,0.40013,1.4292,0.87217,0.000143026,0.000143026,0.000143026
72,537.008,0.3928,1.05778,0.8976,0.7503,0.5375,0.60774,0.56872,0.38807,1.39817,0.8623,0.000141663,0.000141663,0.000141663
73,544.535,0.37317,0.99384,0.87882,0.64276,0.60627,0.62218,0.57991,0.38975,1.41803,0.86353,0.000140289,0.000140289,0.000140289
74,552.061,0.38392,1.01578,0.88988,0.69808,0.57473,0.61516,0.57487,0.39723,1.45721,0.86079,0.000138905,0.000138905,0.000138905
75,559.537,0.3687,0.97644,0.87906,0.65743,0.55563,0.60714,0.56573,0.40331,1.52045,0.86414,0.000137511,0.000137511,0.000137511
76,567.125,0.37407,0.97523,0.88559,0.65487,0.56641,0.61317,0.56882,0.39627,1.44895,0.85324,0.000136108,0.000136108,0.000136108
77,574.492,0.39549,1.08065,0.89895,0.65926,0.5989,0.62894,0.58447,0.40014,1.47299,0.8593,0.000134695,0.000134695,0.000134695
78,581.842,0.37302,0.99364,0.86408,0.71492,0.59278,0.63655,0.59414,0.39683,1.40279,0.85658,0.000133274,0.000133274,0.000133274
79,589.165,0.38015,0.9581,0.87036,0.75117,0.57077,0.63909,0.59529,0.39817,1.37286,0.86046,0.000131844,0.000131844,0.000131844
80,596.782,0.37814,0.97808,0.87575,0.8071,0.51674,0.61292,0.56935,0.39593,1.50672,0.86713,0.000130406,0.000130406,0.000130406
81,604.248,0.39136,1.00447,0.87889,0.6272,0.6156,0.61665,0.57695,0.39172,1.51856,0.8725,0.000128961,0.000128961,0.000128961
82,611.535,0.37224,0.92789,0.88137,0.64676,0.60681,0.62312,0.5811,0.39153,1.44344,0.85961,0.000127508,0.000127508,0.000127508
83,618.98,0.36257,0.92219,0.87945,0.73717,0.56238,0.64232,0.59655,0.39835,1.38636,0.86454,0.000126048,0.000126048,0.000126048
84,626.412,0.38607,0.96572,0.87488,0.65966,0.64278,0.63291,0.58928,0.40366,1.40504,0.8646,0.000124581,0.000124581,0.000124581
85,633.786,0.37094,0.94321,0.87873,0.67972,0.62703,0.63709,0.59359,0.38506,1.40099,0.86088,0.000123108,0.000123108,0.000123108
86,641.146,0.36777,0.9492,0.87893,0.63704,0.61391,0.6388,0.59725,0.38844,1.40897,0.86352,0.000121629,0.000121629,0.000121629
87,648.581,0.38404,0.97628,0.88543,0.74458,0.56956,0.64192,0.59806,0.39028,1.44775,0.86486,0.000120144,0.000120144,0.000120144
88,656.003,0.35534,0.89459,0.86811,0.75114,0.5395,0.63603,0.59142,0.39548,1.46025,0.85907,0.000118654,0.000118654,0.000118654
89,663.403,0.37305,0.96434,0.87669,0.66023,0.61817,0.61193,0.56806,0.40321,1.54157,0.87042,0.00011716,0.00011716,0.00011716
90,670.884,0.37082,0.94777,0.88113,0.66046,0.62042,0.61509,0.56901,0.40338,1.5393,0.86326,0.000115661,0.000115661,0.000115661
91,678.292,0.37532,0.96311,0.88017,0.63496,0.62412,0.61814,0.5758,0.39382,1.44897,0.86177,0.000114157,0.000114157,0.000114157
92,685.801,0.37639,0.97259,0.87385,0.65997,0.61874,0.62531,0.58168,0.3915,1.4044,0.8589,0.00011265,0.00011265,0.00011265
93,693.092,0.39024,0.97431,0.88622,0.65793,0.59873,0.63374,0.59062,0.38844,1.39015,0.85741,0.00011114,0.00011114,0.00011114
94,700.479,0.34882,0.82328,0.86241,0.76546,0.56099,0.63938,0.59557,0.39167,1.41233,0.86107,0.000109626,0.000109626,0.000109626
95,707.899,0.40412,1.01214,0.89029,0.72879,0.53744,0.61482,0.57099,0.39116,1.47011,0.85891,0.00010811,0.00010811,0.00010811
96,715.398,0.34809,0.86208,0.85553,0.71241,0.56141,0.60594,0.56653,0.38518,1.57352,0.85527,0.000106592,0.000106592,0.000106592
97,722.751,0.35033,0.88171,0.86487,0.69785,0.54835,0.60874,0.56784,0.39172,1.56431,0.8559,0.000105072,0.000105072,0.000105072
98,730.173,0.37865,0.95728,0.87394,0.78058,0.53349,0.61604,0.57974,0.38659,1.54112,0.84973,0.00010355,0.00010355,0.00010355
99,737.57,0.36007,0.86764,0.86666,0.70802,0.5741,0.62369,0.57674,0.40145,1.53408,0.85549,0.000102027,0.000102027,0.000102027
100,744.967,0.35929,0.85683,0.86955,0.6849,0.59333,0.628,0.58352,0.39319,1.46948,0.85219,0.000100504,0.000100504,0.000100504
101,752.408,0.3625,0.86904,0.87964,0.6967,0.60346,0.64561,0.59919,0.39055,1.40988,0.84978,9.898e-05,9.898e-05,9.898e-05
102,759.766,0.36067,0.88412,0.87247,0.75136,0.54368,0.64062,0.59519,0.38587,1.40974,0.84819,9.74561e-05,9.74561e-05,9.74561e-05
103,767.149,0.36003,0.85844,0.87584,0.63312,0.61442,0.63729,0.59258,0.40115,1.39798,0.85896,9.59325e-05,9.59325e-05,9.59325e-05
104,774.591,0.35321,0.84336,0.86914,0.61492,0.63117,0.64981,0.60286,0.3948,1.38759,0.85195,9.44097e-05,9.44097e-05,9.44097e-05
105,781.92,0.3789,0.87679,0.87035,0.71094,0.57786,0.64747,0.60233,0.38649,1.42431,0.84989,9.28881e-05,9.28881e-05,9.28881e-05
106,789.427,0.36395,0.92484,0.87917,0.75302,0.54571,0.62727,0.58399,0.38485,1.46551,0.85681,9.13679e-05,9.13679e-05,9.13679e-05
107,796.941,0.35181,0.86038,0.86775,0.74676,0.56321,0.6237,0.58291,0.38526,1.44985,0.85753,8.98496e-05,8.98496e-05,8.98496e-05
108,804.448,0.37517,0.92299,0.88661,0.71992,0.5696,0.62498,0.5825,0.38856,1.46398,0.85977,8.83336e-05,8.83336e-05,8.83336e-05
109,811.857,0.35661,0.87294,0.87347,0.69104,0.58645,0.62409,0.58231,0.39666,1.45029,0.8588,8.68202e-05,8.68202e-05,8.68202e-05
110,819.15,0.33203,0.81791,0.86088,0.70948,0.60206,0.63145,0.59066,0.38676,1.41218,0.85383,8.53098e-05,8.53098e-05,8.53098e-05
111,827.259,0.3625,0.88717,0.87785,0.74224,0.58351,0.62964,0.58532,0.39274,1.41996,0.8544,8.38027e-05,8.38027e-05,8.38027e-05
112,834.67,0.35037,0.8673,0.86739,0.73733,0.55426,0.64307,0.60053,0.39171,1.44245,0.85082,8.22994e-05,8.22994e-05,8.22994e-05
113,842.104,0.34695,0.82792,0.86358,0.74639,0.55773,0.62842,0.58587,0.38558,1.47933,0.84899,8.08003e-05,8.08003e-05,8.08003e-05
114,849.496,0.37429,0.92578,0.87971,0.77647,0.54711,0.62934,0.58596,0.38198,1.46037,0.85025,7.93056e-05,7.93056e-05,7.93056e-05
115,856.838,0.36532,0.888,0.88288,0.655,0.59233,0.64129,0.59632,0.39047,1.45893,0.85595,7.78157e-05,7.78157e-05,7.78157e-05
116,864.22,0.35224,0.85327,0.86612,0.68057,0.59059,0.63347,0.59022,0.39205,1.46353,0.85717,7.63311e-05,7.63311e-05,7.63311e-05
117,871.564,0.36354,0.89686,0.87566,0.69659,0.56703,0.62613,0.58142,0.38689,1.45527,0.85616,7.48521e-05,7.48521e-05,7.48521e-05
118,878.883,0.34232,0.81201,0.85589,0.66103,0.60315,0.62228,0.57966,0.38767,1.53244,0.85682,7.3379e-05,7.3379e-05,7.3379e-05
119,886.33,0.38419,0.93008,0.8858,0.74805,0.56005,0.62699,0.58473,0.39189,1.4889,0.85674,7.19123e-05,7.19123e-05,7.19123e-05
120,893.807,0.35719,0.81864,0.87202,0.65514,0.61753,0.63687,0.59523,0.38587,1.45417,0.84635,7.04522e-05,7.04522e-05,7.04522e-05
121,901.48,0.33654,0.78256,0.86039,0.7074,0.59985,0.63369,0.59005,0.38617,1.48546,0.85023,6.89992e-05,6.89992e-05,6.89992e-05
122,908.813,0.34309,0.85246,0.86292,0.71408,0.60991,0.64216,0.59905,0.38963,1.43033,0.85527,6.75535e-05,6.75535e-05,6.75535e-05
123,916.248,0.36547,0.88161,0.87767,0.68219,0.63683,0.65583,0.61067,0.381,1.3294,0.84878,6.61156e-05,6.61156e-05,6.61156e-05
124,923.644,0.37468,0.90167,0.88199,0.71007,0.61846,0.66235,0.61935,0.38613,1.33147,0.85043,6.46859e-05,6.46859e-05,6.46859e-05
125,930.949,0.35123,0.81917,0.86447,0.6624,0.61218,0.6483,0.60312,0.38934,1.38678,0.85136,6.32646e-05,6.32646e-05,6.32646e-05
126,938.35,0.36559,0.85706,0.86933,0.69582,0.61355,0.62961,0.58621,0.39074,1.47973,0.85211,6.18521e-05,6.18521e-05,6.18521e-05
127,945.758,0.35679,0.8584,0.86873,0.74758,0.57359,0.62874,0.58642,0.39291,1.50572,0.85821,6.04487e-05,6.04487e-05,6.04487e-05
128,953.227,0.36001,0.85951,0.87206,0.7313,0.58274,0.62253,0.57843,0.38633,1.50681,0.85706,5.90549e-05,5.90549e-05,5.90549e-05
129,960.555,0.34094,0.77123,0.8667,0.72157,0.5755,0.61919,0.57855,0.38363,1.5204,0.85244,5.76709e-05,5.76709e-05,5.76709e-05
130,967.912,0.35707,0.83478,0.86208,0.69254,0.61926,0.63517,0.59282,0.38613,1.45084,0.85183,5.62971e-05,5.62971e-05,5.62971e-05
131,975.232,0.32655,0.76588,0.86351,0.70905,0.63448,0.65323,0.60562,0.38434,1.39402,0.84585,5.49338e-05,5.49338e-05,5.49338e-05
132,982.652,0.33681,0.80893,0.86573,0.72536,0.60987,0.65192,0.60918,0.38342,1.4069,0.84879,5.35814e-05,5.35814e-05,5.35814e-05
133,989.966,0.3368,0.75768,0.8573,0.72314,0.60521,0.64311,0.59941,0.38024,1.45163,0.84689,5.22403e-05,5.22403e-05,5.22403e-05
134,997.294,0.34588,0.8165,0.87148,0.72248,0.56588,0.62033,0.57721,0.38194,1.52396,0.84502,5.09106e-05,5.09106e-05,5.09106e-05
135,1004.65,0.34787,0.81967,0.85979,0.7127,0.56521,0.61512,0.57267,0.38909,1.5692,0.85273,4.95928e-05,4.95928e-05,4.95928e-05
136,1012.07,0.33713,0.78109,0.86598,0.71764,0.5795,0.62131,0.58078,0.38705,1.52985,0.85602,4.82872e-05,4.82872e-05,4.82872e-05
137,1019.35,0.34537,0.79962,0.86803,0.71203,0.5974,0.63042,0.58728,0.38386,1.48248,0.85119,4.69941e-05,4.69941e-05,4.69941e-05
138,1026.79,0.33694,0.76974,0.86237,0.6926,0.62327,0.63971,0.59666,0.38351,1.46254,0.84862,4.57138e-05,4.57138e-05,4.57138e-05
139,1034.24,0.3379,0.80692,0.85293,0.68547,0.6084,0.63436,0.59217,0.38199,1.44138,0.84988,4.44467e-05,4.44467e-05,4.44467e-05
140,1041.66,0.31755,0.75976,0.85463,0.7188,0.59122,0.63173,0.58825,0.38079,1.46649,0.8481,4.3193e-05,4.3193e-05,4.3193e-05
141,1049,0.34201,0.77743,0.86463,0.71166,0.58817,0.63087,0.58585,0.38735,1.48033,0.8486,4.19531e-05,4.19531e-05,4.19531e-05
142,1056.33,0.33487,0.76532,0.8605,0.66933,0.62373,0.62771,0.58499,0.38467,1.46412,0.84611,4.07272e-05,4.07272e-05,4.07272e-05
143,1063.62,0.33047,0.76476,0.85878,0.67789,0.61554,0.63905,0.59743,0.38266,1.41296,0.84559,3.95158e-05,3.95158e-05,3.95158e-05
144,1071.29,0.35839,0.81648,0.87528,0.70047,0.61385,0.64074,0.59817,0.38373,1.40131,0.84829,3.8319e-05,3.8319e-05,3.8319e-05
145,1078.64,0.33942,0.76115,0.8619,0.71838,0.60382,0.63043,0.58837,0.38416,1.43096,0.84965,3.71371e-05,3.71371e-05,3.71371e-05
146,1085.92,0.34078,0.78082,0.85829,0.72136,0.5997,0.62868,0.58763,0.38402,1.46969,0.85042,3.59706e-05,3.59706e-05,3.59706e-05
147,1093.26,0.35178,0.8132,0.86897,0.68478,0.60756,0.62634,0.58661,0.38184,1.46956,0.84907,3.48195e-05,3.48195e-05,3.48195e-05
148,1100.72,0.34432,0.76365,0.87301,0.70148,0.58501,0.63367,0.5926,0.38409,1.42588,0.84722,3.36843e-05,3.36843e-05,3.36843e-05
149,1108.12,0.34088,0.79381,0.867,0.71521,0.57812,0.63205,0.591,0.38376,1.4264,0.84691,3.25652e-05,3.25652e-05,3.25652e-05
150,1115.47,0.35091,0.82588,0.87157,0.71718,0.5959,0.6346,0.59173,0.38108,1.44391,0.84649,3.14625e-05,3.14625e-05,3.14625e-05
151,1122.89,0.33789,0.76991,0.86534,0.72631,0.60602,0.64235,0.59882,0.38185,1.44973,0.8466,3.03765e-05,3.03765e-05,3.03765e-05
152,1130.29,0.34866,0.8169,0.87164,0.7025,0.61146,0.63892,0.59763,0.38296,1.45203,0.84387,2.93074e-05,2.93074e-05,2.93074e-05
153,1137.67,0.31418,0.72024,0.85277,0.70722,0.62419,0.64218,0.59991,0.3846,1.44642,0.84437,2.82555e-05,2.82555e-05,2.82555e-05
154,1145.13,0.31636,0.74805,0.8501,0.70827,0.61724,0.6409,0.59825,0.38323,1.45737,0.84504,2.7221e-05,2.7221e-05,2.7221e-05
