epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,161.247,0.47649,2.31621,0.94838,0.50185,0.42397,0.38694,0.36195,0.41829,1.94569,0.89091,0.000156222,0.000156222,0.000156222
43,164.968,0.45914,2.26264,0.92537,0.49939,0.45826,0.41393,0.38344,0.43639,1.98248,0.90585,0.000155252,0.000155252,0.000155252
44,168.807,0.45716,2.3029,0.92647,0.3892,0.52048,0.4386,0.40766,0.42358,1.86948,0.91392,0.000154281,0.000154281,0.000154281
45,172.611,0.45234,2.2166,0.90658,0.42134,0.48069,0.4426,0.41251,0.43081,1.82279,0.91215,0.000153311,0.000153311,0.000153311
46,176.369,0.46121,2.17373,0.93545,0.4711,0.43208,0.42111,0.39032,0.42519,1.78858,0.90899,0.000152341,0.000152341,0.000152341
47,180.098,0.43847,2.0065,0.92929,0.35887,0.5233,0.44445,0.41191,0.42048,1.7143,0.91353,0.000151371,0.000151371,0.000151371
48,183.859,0.44019,2.19412,0.91867,0.52797,0.45801,0.47699,0.43471,0.45507,1.68787,0.9141,0.000150401,0.000150401,0.000150401
49,187.581,0.46026,2.09952,0.91541,0.35015,0.55207,0.47271,0.43755,0.41849,1.67744,0.89777,0.00014943,0.00014943,0.00014943
50,191.328,0.42574,2.09261,0.90087,0.37684,0.55714,0.46821,0.43649,0.42973,1.68264,0.9174,0.00014846,0.00014846,0.00014846
51,195.042,0.4422,1.99066,0.92339,0.39065,0.5624,0.47403,0.43999,0.41064,1.68978,0.90985,0.00014749,0.00014749,0.00014749
52,198.805,0.43316,1.97489,0.91805,0.58525,0.43623,0.52188,0.48651,0.40956,1.70527,0.9074,0.00014652,0.00014652,0.00014652
53,202.545,0.45084,1.98746,0.93103,0.58844,0.45968,0.5333,0.49779,0.40583,1.63718,0.90548,0.00014555,0.00014555,0.00014555
54,206.265,0.42533,1.89076,0.8888,0.4696,0.55472,0.54224,0.50713,0.40471,1.58229,0.90612,0.000144579,0.000144579,0.000144579
55,209.974,0.44234,1.8875,0.91886,0.5233,0.5173,0.54545,0.51072,0.40441,1.60676,0.89921,0.000143609,0.000143609,0.000143609
56,213.764,0.42902,1.845,0.90097,0.4715,0.59586,0.57114,0.53537,0.39545,1.47943,0.90118,0.000142639,0.000142639,0.000142639
57,217.518,0.43233,1.83487,0.92939,0.47687,0.61431,0.58448,0.54689,0.39312,1.44834,0.90697,0.000141669,0.000141669,0.000141669
58,221.23,0.42964,1.87745,0.92306,0.55813,0.59833,0.60102,0.55904,0.40742,1.44427,0.91126,0.000140699,0.000140699,0.000140699
59,224.978,0.41431,1.85699,0.91345,0.54399,0.59972,0.58632,0.54508,0.41622,1.43111,0.91211,0.000139728,0.000139728,0.000139728
60,228.883,0.42872,1.80237,0.90934,0.42299,0.66072,0.60074,0.56055,0.41431,1.37787,0.92257,0.000138758,0.000138758,0.000138758
61,232.682,0.445,1.73846,0.94218,0.4018,0.72041,0.61323,0.57112,0.4019,1.33953,0.91203,0.000137788,0.000137788,0.000137788
62,236.436,0.42485,1.61371,0.935,0.42825,0.69651,0.62279,0.57802,0.41482,1.349,0.90961,0.000136818,0.000136818,0.000136818
63,240.241,0.42637,1.64769,0.93717,0.48305,0.65498,0.63623,0.59089,0.40225,1.3499,0.90412,0.000135848,0.000135848,0.000135848
64,244.006,0.41109,1.60595,0.91011,0.60766,0.58037,0.65201,0.60457,0.40843,1.33904,0.91212,0.000134877,0.000134877,0.000134877
65,247.712,0.4292,1.61289,0.90063,0.59167,0.59694,0.63012,0.58918,0.40016,1.32188,0.90449,0.000133907,0.000133907,0.000133907
66,251.437,0.42627,1.64288,0.92271,0.56573,0.60387,0.63,0.58383,0.40955,1.30807,0.90452,0.000132937,0.000132937,0.000132937
67,255.128,0.42645,1.51842,0.91158,0.60974,0.61046,0.65095,0.60745,0.402,1.27604,0.90347,0.000131967,0.000131967,0.000131967
68,258.934,0.42641,1.57195,0.89947,0.48877,0.73534,0.66342,0.61681,0.41576,1.24289,0.91319,0.000130997,0.000130997,0.000130997
69,262.638,0.42834,1.54331,0.90192,0.49478,0.73228,0.67117,0.62749,0.40238,1.23777,0.90013,0.000130026,0.000130026,0.000130026
70,266.388,0.4222,1.45727,0.90019,0.55417,0.68034,0.66289,0.61817,0.40285,1.23838,0.89498,0.000129056,0.000129056,0.000129056
71,270.148,0.41096,1.59055,0.90151,0.51748,0.68462,0.65584,0.60873,0.3992,1.24259,0.89586,0.000128086,0.000128086,0.000128086
72,273.946,0.42408,1.51741,0.92013,0.51668,0.67854,0.65032,0.60536,0.39666,1.25175,0.88461,0.000127116,0.000127116,0.000127116
73,277.674,0.40411,1.42604,0.91588,0.62739,0.60006,0.66888,0.6257,0.40606,1.24673,0.88378,0.000126146,0.000126146,0.000126146
74,281.408,0.4313,1.42275,0.90876,0.5337,0.69627,0.68055,0.63694,0.39523,1.19193,0.8865,0.000125175,0.000125175,0.000125175
75,285.144,0.42087,1.44449,0.92936,0.51805,0.75896,0.68672,0.64119,0.40094,1.16763,0.89265,0.000124205,0.000124205,0.000124205
76,288.929,0.41163,1.43446,0.88981,0.58197,0.71726,0.69586,0.64984,0.39594,1.163,0.88752,0.000123235,0.000123235,0.000123235
77,292.624,0.40809,1.41468,0.89518,0.58419,0.70435,0.68992,0.64158,0.39467,1.15732,0.88869,0.000122265,0.000122265,0.000122265
78,296.296,0.40803,1.45372,0.91741,0.61466,0.68332,0.69633,0.64956,0.40274,1.171,0.89245,0.000121295,0.000121295,0.000121295
79,300.024,0.41188,1.45382,0.91745,0.6542,0.67435,0.69968,0.65586,0.39163,1.15274,0.88477,0.000120324,0.000120324,0.000120324
80,303.845,0.42533,1.4498,0.89166,0.53701,0.74146,0.70305,0.65866,0.38221,1.14395,0.88153,0.000119354,0.000119354,0.000119354
81,307.592,0.4025,1.41767,0.88979,0.56869,0.71948,0.71391,0.66565,0.37951,1.12328,0.88145,0.000118384,0.000118384,0.000118384
82,311.338,0.40739,1.34661,0.90313,0.57131,0.71491,0.71084,0.66366,0.38219,1.11908,0.88559,0.000117414,0.000117414,0.000117414
83,315.08,0.40091,1.35773,0.91563,0.70062,0.64077,0.73204,0.68509,0.38635,1.11119,0.886,0.000116444,0.000116444,0.000116444
