epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,191.475,0.48283,2.0238,0.92718,0.80063,0.21348,0.31201,0.28865,0.42706,2.37834,0.84457,0.000189187,0.000189187,0.000189187
26,198.97,0.43633,1.89546,0.91816,0.64149,0.29988,0.30011,0.27511,0.42738,2.37981,0.84093,0.000188615,0.000188615,0.000188615
27,206.574,0.47034,1.90957,0.93176,0.67078,0.27857,0.30859,0.2839,0.43188,2.38887,0.85093,0.000188021,0.000188021,0.000188021
28,214.303,0.47327,1.88489,0.9282,0.6756,0.26617,0.32956,0.30536,0.44512,2.34051,0.8585,0.000187404,0.000187404,0.000187404
29,221.875,0.45304,1.84688,0.93177,0.67141,0.26784,0.34901,0.32322,0.43531,2.22686,0.85977,0.000186766,0.000186766,0.000186766
30,229.49,0.46516,1.87447,0.93704,0.74832,0.27859,0.35171,0.32568,0.4463,2.30648,0.85922,0.000186107,0.000186107,0.000186107
31,237.125,0.45535,1.77807,0.92845,0.72533,0.24538,0.33885,0.31345,0.43375,2.47582,0.83611,0.000185425,0.000185425,0.000185425
32,244.817,0.44404,1.75625,0.91136,0.6676,0.27179,0.34243,0.32009,0.42329,2.35545,0.84139,0.000184723,0.000184723,0.000184723
33,252.393,0.45414,1.75446,0.92294,0.79668,0.25918,0.3458,0.32124,0.42921,2.38437,0.84625,0.000183999,0.000183999,0.000183999
34,259.949,0.43363,1.74732,0.91434,0.64167,0.28799,0.32583,0.3025,0.42978,2.43038,0.8297,0.000183255,0.000183255,0.000183255
35,267.452,0.41739,1.70519,0.90495,0.74422,0.28548,0.34636,0.3199,0.41313,2.43189,0.84063,0.000182489,0.000182489,0.000182489
36,275.154,0.46323,1.71662,0.91782,0.80923,0.24269,0.35372,0.32699,0.42616,2.39967,0.84923,0.000181703,0.000181703,0.000181703
37,282.619,0.40523,1.66523,0.8905,0.7352,0.30308,0.36358,0.33486,0.43074,2.28591,0.83392,0.000180897,0.000180897,0.000180897
38,290.2,0.42938,1.71218,0.91386,0.78001,0.27651,0.38996,0.36044,0.42238,2.13604,0.83342,0.00018007,0.00018007,0.00018007
39,297.683,0.42881,1.65253,0.90829,0.71016,0.2895,0.37684,0.35222,0.41851,2.20471,0.83825,0.000179223,0.000179223,0.000179223
40,305.298,0.41474,1.65429,0.90159,0.72995,0.28775,0.36825,0.33916,0.4168,2.24724,0.83754,0.000178357,0.000178357,0.000178357
41,312.866,0.44801,1.67742,0.91812,0.75082,0.27973,0.37107,0.34548,0.42435,2.18867,0.84822,0.000177471,0.000177471,0.000177471
42,320.312,0.43957,1.66562,0.91391,0.60661,0.31589,0.3648,0.33818,0.43071,2.32424,0.85329,0.000176565,0.000176565,0.000176565
43,327.767,0.42788,1.6305,0.89964,0.83115,0.25093,0.371,0.3434,0.43669,2.34778,0.85143,0.000175641,0.000175641,0.000175641
44,335.388,0.43726,1.59791,0.90454,0.82478,0.2697,0.39603,0.36664,0.41806,2.27227,0.84866,0.000174697,0.000174697,0.000174697
45,342.967,0.42701,1.55432,0.9121,0.63749,0.34598,0.39112,0.36385,0.41189,2.19644,0.84614,0.000173735,0.000173735,0.000173735
46,350.575,0.42634,1.56582,0.92378,0.73935,0.29132,0.39021,0.3615,0.42081,2.23248,0.83496,0.000172755,0.000172755,0.000172755
47,358.19,0.45361,1.65969,0.93289,0.55334,0.39374,0.41243,0.38291,0.42732,2.15539,0.83095,0.000171756,0.000171756,0.000171756
48,365.704,0.44758,1.70173,0.9128,0.77859,0.27456,0.40036,0.36933,0.42803,2.12147,0.83492,0.000170739,0.000170739,0.000170739
49,373.239,0.42363,1.56028,0.90348,0.86466,0.26413,0.38278,0.35365,0.42418,2.15957,0.82838,0.000169705,0.000169705,0.000169705
50,380.869,0.41198,1.55054,0.90683,0.81295,0.27024,0.40015,0.37218,0.41922,2.13559,0.82707,0.000168653,0.000168653,0.000168653
51,388.382,0.41144,1.51763,0.89756,0.74938,0.30525,0.39439,0.36477,0.41539,2.10674,0.83078,0.000167583,0.000167583,0.000167583
52,395.898,0.42407,1.55847,0.90317,0.76494,0.29656,0.38146,0.3515,0.41484,2.18896,0.83618,0.000166497,0.000166497,0.000166497
53,403.461,0.42377,1.5362,0.90711,0.67807,0.31464,0.39663,0.36769,0.41211,2.13256,0.83279,0.000165395,0.000165395,0.000165395
54,411.007,0.41452,1.51041,0.90438,0.77172,0.26786,0.41559,0.38376,0.4248,2.05883,0.83984,0.000164276,0.000164276,0.000164276
55,418.48,0.40558,1.50094,0.89738,0.83179,0.25738,0.39853,0.36855,0.42237,2.0945,0.84501,0.00016314,0.00016314,0.00016314
56,426.057,0.39376,1.50096,0.90124,0.81612,0.26801,0.39701,0.36767,0.42211,2.08568,0.83616,0.000161989,0.000161989,0.000161989
57,433.529,0.41575,1.51704,0.90339,0.61744,0.35021,0.38965,0.36191,0.42126,2.17173,0.81776,0.000160823,0.000160823,0.000160823
58,441.037,0.41571,1.47519,0.89412,0.57132,0.34868,0.37669,0.34916,0.41464,2.26743,0.82419,0.000159641,0.000159641,0.000159641
59,448.591,0.4078,1.47143,0.89758,0.58632,0.35709,0.39663,0.36809,0.42213,2.20167,0.82802,0.000158444,0.000158444,0.000158444
60,456.226,0.40511,1.38904,0.89655,0.63275,0.36027,0.39136,0.36382,0.42039,2.23301,0.82727,0.000157233,0.000157233,0.000157233
61,463.778,0.39268,1.42952,0.89484,0.56116,0.36971,0.39765,0.36927,0.41234,2.20419,0.82034,0.000156007,0.000156007,0.000156007
62,471.404,0.42911,1.48333,0.9037,0.60656,0.37747,0.4176,0.38739,0.41406,2.20984,0.81659,0.000154767,0.000154767,0.000154767
63,478.894,0.38712,1.40328,0.88748,0.74904,0.29776,0.42048,0.38891,0.41537,2.23275,0.82276,0.000153513,0.000153513,0.000153513
64,486.49,0.42501,1.44733,0.89913,0.64382,0.33418,0.41322,0.38563,0.41366,2.23734,0.83527,0.000152246,0.000152246,0.000152246
65,494.007,0.40812,1.39457,0.89511,0.62771,0.34111,0.42299,0.39357,0.41355,2.12226,0.83341,0.000150966,0.000150966,0.000150966
66,501.632,0.39093,1.37755,0.89459,0.61168,0.36816,0.41846,0.38553,0.42702,2.04915,0.83158,0.000149673,0.000149673,0.000149673
67,509.07,0.39909,1.34257,0.89393,0.54378,0.39141,0.42618,0.39525,0.4146,2.0715,0.83306,0.000148367,0.000148367,0.000148367
68,516.625,0.38854,1.33897,0.89166,0.55211,0.37151,0.43116,0.39896,0.41177,2.10022,0.83904,0.000147049,0.000147049,0.000147049
69,524.12,0.40947,1.40295,0.89614,0.52134,0.37576,0.43042,0.40061,0.41059,2.16483,0.84544,0.00014572,0.00014572,0.00014572
70,531.668,0.41803,1.36857,0.90254,0.662,0.31923,0.41556,0.38829,0.41847,2.18451,0.85005,0.000144379,0.000144379,0.000144379
71,539.302,0.3861,1.36424,0.89007,0.78926,0.28502,0.40723,0.37909,0.41476,2.16805,0.84637,0.000143026,0.000143026,0.000143026
72,546.958,0.41213,1.41263,0.90726,0.67121,0.3208,0.41041,0.38135,0.41071,2.16215,0.83331,0.000141663,0.000141663,0.000141663
73,554.481,0.39559,1.3429,0.89368,0.48987,0.37187,0.40598,0.37957,0.41436,2.19107,0.84011,0.000140289,0.000140289,0.000140289
74,561.999,0.41228,1.35499,0.91035,0.65382,0.32319,0.41061,0.38095,0.41664,2.17179,0.834,0.000138905,0.000138905,0.000138905
75,569.466,0.38335,1.31014,0.88339,0.54661,0.38707,0.42409,0.39421,0.40006,2.18419,0.82218,0.000137511,0.000137511,0.000137511
76,577.139,0.38675,1.29301,0.87885,0.57392,0.40461,0.43816,0.4055,0.40453,2.04567,0.82794,0.000136108,0.000136108,0.000136108
77,584.688,0.42109,1.35626,0.90938,0.55677,0.41236,0.43661,0.40312,0.4114,2.06444,0.83303,0.000134695,0.000134695,0.000134695
78,592.137,0.38957,1.29272,0.88123,0.51545,0.40409,0.44373,0.41123,0.39849,2.07366,0.82329,0.000133274,0.000133274,0.000133274
79,599.57,0.38021,1.28852,0.88362,0.55086,0.39312,0.44341,0.41063,0.3985,2.11268,0.8182,0.000131844,0.000131844,0.000131844
80,607.218,0.38786,1.27449,0.88369,0.69584,0.34201,0.43307,0.40231,0.41134,2.1577,0.82475,0.000130406,0.000130406,0.000130406
81,614.683,0.39706,1.29902,0.88854,0.73019,0.3276,0.41772,0.38944,0.39918,2.09619,0.82107,0.000128961,0.000128961,0.000128961
82,622.224,0.36965,1.2998,0.88209,0.79539,0.29284,0.42392,0.39684,0.39614,2.08235,0.81419,0.000127508,0.000127508,0.000127508
83,629.661,0.38345,1.29526,0.88041,0.77772,0.29653,0.43524,0.40325,0.402,2.07602,0.81942,0.000126048,0.000126048,0.000126048
84,637.16,0.41067,1.32757,0.8922,0.6395,0.35307,0.43197,0.40254,0.40398,2.14977,0.82482,0.000124581,0.000124581,0.000124581
85,644.706,0.37194,1.28801,0.86818,0.65918,0.35471,0.42652,0.39682,0.4102,2.10871,0.82639,0.000123108,0.000123108,0.000123108
86,652.228,0.39823,1.30849,0.90101,0.70331,0.34572,0.43599,0.40796,0.40625,2.12925,0.83041,0.000121629,0.000121629,0.000121629
87,659.725,0.3941,1.28566,0.89239,0.6551,0.37683,0.43295,0.4032,0.40741,2.12023,0.82876,0.000120144,0.000120144,0.000120144
88,667.322,0.39063,1.27857,0.88629,0.6696,0.35077,0.43707,0.40718,0.41263,2.14832,0.83801,0.000118654,0.000118654,0.000118654
89,674.82,0.39011,1.25585,0.89774,0.60916,0.40244,0.44932,0.41643,0.40786,2.11522,0.82821,0.00011716,0.00011716,0.00011716
90,682.347,0.39048,1.3077,0.89427,0.59291,0.39579,0.45201,0.41948,0.40697,2.05849,0.82634,0.000115661,0.000115661,0.000115661
91,689.897,0.37722,1.2201,0.88718,0.5952,0.40626,0.44234,0.41176,0.41085,2.04062,0.82701,0.000114157,0.000114157,0.000114157
92,697.481,0.39607,1.22508,0.88936,0.58932,0.36864,0.4309,0.40184,0.40774,2.09601,0.82668,0.00011265,0.00011265,0.00011265
93,704.981,0.39496,1.22004,0.89366,0.54178,0.38627,0.42319,0.39391,0.40546,2.16913,0.82597,0.00011114,0.00011114,0.00011114
94,712.421,0.36201,1.19658,0.88107,0.52293,0.37752,0.42221,0.3908,0.4083,2.16735,0.83163,0.000109626,0.000109626,0.000109626
95,719.866,0.39832,1.30684,0.88553,0.55067,0.37105,0.41399,0.38729,0.39475,2.11153,0.81723,0.00010811,0.00010811,0.00010811
96,727.333,0.36839,1.16702,0.88044,0.66363,0.35123,0.41198,0.3804,0.40718,2.11243,0.82339,0.000106592,0.000106592,0.000106592
97,734.826,0.37393,1.20525,0.88176,0.70434,0.32427,0.41506,0.38382,0.40494,2.16747,0.82382,0.000105072,0.000105072,0.000105072
98,742.373,0.36501,1.16257,0.87639,0.68098,0.3347,0.40849,0.3782,0.40234,2.18747,0.82014,0.00010355,0.00010355,0.00010355
99,749.874,0.36963,1.19607,0.88299,0.63153,0.3532,0.41378,0.38769,0.39851,2.19057,0.81852,0.000102027,0.000102027,0.000102027
100,757.491,0.36196,1.20413,0.88109,0.66262,0.36123,0.41869,0.38985,0.40296,2.14635,0.82289,0.000100504,0.000100504,0.000100504
101,764.95,0.3838,1.21834,0.88023,0.61315,0.38861,0.43312,0.40372,0.39611,2.13263,0.82203,9.898e-05,9.898e-05,9.898e-05
102,772.622,0.36246,1.1563,0.87538,0.65696,0.37522,0.43205,0.40174,0.40152,2.14515,0.82544,9.74561e-05,9.74561e-05,9.74561e-05
103,780.236,0.3802,1.18128,0.89141,0.6036,0.38175,0.42531,0.39659,0.40594,2.1939,0.82754,9.59325e-05,9.59325e-05,9.59325e-05
104,787.832,0.35249,1.16151,0.8693,0.51034,0.41134,0.43251,0.40486,0.40222,2.18117,0.83145,9.44097e-05,9.44097e-05,9.44097e-05
105,795.339,0.36367,1.15825,0.86574,0.55628,0.40195,0.44107,0.41323,0.40229,2.11516,0.83588,9.28881e-05,9.28881e-05,9.28881e-05
106,802.854,0.36477,1.14475,0.87746,0.58985,0.38981,0.43518,0.40669,0.40357,2.09805,0.8456,9.13679e-05,9.13679e-05,9.13679e-05
107,810.335,0.36393,1.12127,0.87782,0.62471,0.3744,0.43266,0.40277,0.40198,2.14142,0.83766,8.98496e-05,8.98496e-05,8.98496e-05
108,817.943,0.39819,1.19267,0.89279,0.62347,0.34774,0.42958,0.40066,0.40773,2.22247,0.8332,8.83336e-05,8.83336e-05,8.83336e-05
109,825.385,0.35957,1.11571,0.87436,0.63094,0.36408,0.43032,0.40173,0.40104,2.23908,0.83309,8.68202e-05,8.68202e-05,8.68202e-05
110,832.87,0.34779,1.09259,0.8676,0.62866,0.37975,0.43151,0.40112,0.4055,2.19696,0.83266,8.53098e-05,8.53098e-05,8.53098e-05
111,840.298,0.37607,1.19065,0.88842,0.62159,0.34739,0.4247,0.39648,0.40118,2.19604,0.82505,8.38027e-05,8.38027e-05,8.38027e-05
112,847.905,0.40021,1.18996,0.88439,0.61639,0.3646,0.43447,0.40425,0.39776,2.13618,0.81717,8.22994e-05,8.22994e-05,8.22994e-05
113,855.377,0.35308,1.11199,0.87179,0.60235,0.36766,0.43118,0.40216,0.40143,2.18336,0.82248,8.08003e-05,8.08003e-05,8.08003e-05
114,863.147,0.39181,1.19583,0.90073,0.56277,0.36841,0.42684,0.39961,0.40295,2.19627,0.82994,7.93056e-05,7.93056e-05,7.93056e-05
115,870.528,0.38363,1.19395,0.88621,0.63506,0.3641,0.43027,0.40179,0.40533,2.16486,0.83289,7.78157e-05,7.78157e-05,7.78157e-05
116,878.084,0.36708,1.14024,0.87381,0.53984,0.41204,0.44141,0.40985,0.40601,2.11236,0.83111,7.63311e-05,7.63311e-05,7.63311e-05
117,885.399,0.37172,1.1881,0.87765,0.53464,0.41926,0.43963,0.40866,0.40814,2.13554,0.8336,7.48521e-05,7.48521e-05,7.48521e-05
118,892.774,0.34362,1.09305,0.87617,0.53796,0.39289,0.41767,0.39038,0.40395,2.18946,0.83983,7.3379e-05,7.3379e-05,7.3379e-05
119,900.262,0.38734,1.17563,0.89135,0.5681,0.38295,0.42264,0.39284,0.40512,2.17063,0.83624,7.19123e-05,7.19123e-05,7.19123e-05
120,907.749,0.35972,1.09707,0.87388,0.53893,0.42538,0.43305,0.40603,0.40428,2.11098,0.82977,7.04522e-05,7.04522e-05,7.04522e-05
