epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,226.679,0.45926,1.85546,0.94052,0.49059,0.61701,0.55332,0.51168,0.40835,1.56661,0.88424,0.000187404,0.000187404,0.000187404
29,234.109,0.4338,1.76579,0.92788,0.54722,0.57574,0.57037,0.52802,0.40179,1.54979,0.86588,0.000186766,0.000186766,0.000186766
30,241.594,0.4386,1.79337,0.93886,0.60925,0.5516,0.57389,0.53269,0.40157,1.46082,0.87825,0.000186107,0.000186107,0.000186107
31,249.056,0.42942,1.70576,0.92811,0.55282,0.63884,0.58706,0.54471,0.38838,1.47251,0.86232,0.000185425,0.000185425,0.000185425
32,256.756,0.42435,1.68066,0.9106,0.55188,0.64645,0.64513,0.59099,0.40011,1.3649,0.87345,0.000184723,0.000184723,0.000184723
33,264.232,0.43667,1.64399,0.92945,0.61249,0.61071,0.65807,0.60825,0.40912,1.4255,0.87678,0.000183999,0.000183999,0.000183999
34,271.676,0.42466,1.65275,0.91387,0.53501,0.67407,0.64267,0.59372,0.40046,1.3253,0.88458,0.000183255,0.000183255,0.000183255
35,279.17,0.42277,1.57045,0.9155,0.56574,0.66453,0.65815,0.61077,0.40372,1.33105,0.87757,0.000182489,0.000182489,0.000182489
36,286.751,0.43464,1.63524,0.91199,0.60602,0.66392,0.6912,0.64155,0.40016,1.28889,0.87363,0.000181703,0.000181703,0.000181703
37,294.276,0.40669,1.53231,0.91218,0.65245,0.62138,0.68749,0.6384,0.39675,1.29513,0.86579,0.000180897,0.000180897,0.000180897
38,301.708,0.40118,1.50833,0.91748,0.61649,0.71554,0.68695,0.63736,0.39665,1.24741,0.87377,0.00018007,0.00018007,0.00018007
39,309.199,0.41342,1.46525,0.92188,0.59542,0.68926,0.68068,0.63426,0.39453,1.29129,0.86423,0.000179223,0.000179223,0.000179223
40,316.757,0.40007,1.42306,0.89624,0.62607,0.67597,0.6835,0.63414,0.38688,1.28783,0.85487,0.000178357,0.000178357,0.000178357
41,324.275,0.4193,1.45571,0.91878,0.63752,0.6819,0.69706,0.65496,0.38757,1.20796,0.86188,0.000177471,0.000177471,0.000177471
42,331.748,0.41184,1.42181,0.90627,0.66996,0.67079,0.70107,0.65499,0.37828,1.24912,0.85029,0.000176565,0.000176565,0.000176565
43,339.202,0.4081,1.40181,0.90823,0.71509,0.61243,0.70013,0.6505,0.38146,1.20496,0.86086,0.000175641,0.000175641,0.000175641
44,346.787,0.40875,1.38,0.91634,0.68413,0.69857,0.74525,0.69364,0.39296,1.13961,0.86226,0.000174697,0.000174697,0.000174697
45,354.353,0.40631,1.39884,0.91157,0.65207,0.71541,0.72738,0.68008,0.37915,1.14701,0.8543,0.000173735,0.000173735,0.000173735
46,361.868,0.40407,1.33684,0.91366,0.61306,0.72823,0.69993,0.6526,0.38732,1.12807,0.86358,0.000172755,0.000172755,0.000172755
47,369.3,0.42506,1.41508,0.92635,0.63253,0.72959,0.7182,0.66255,0.39923,1.12463,0.86103,0.000171756,0.000171756,0.000171756
48,376.899,0.4211,1.36694,0.91096,0.644,0.72931,0.73042,0.67901,0.38768,1.10412,0.85869,0.000170739,0.000170739,0.000170739
49,384.384,0.39779,1.33732,0.90672,0.61469,0.75849,0.73765,0.68719,0.39418,1.13224,0.86138,0.000169705,0.000169705,0.000169705
50,391.875,0.38939,1.25502,0.90935,0.60304,0.74649,0.7243,0.6746,0.38633,1.14095,0.85526,0.000168653,0.000168653,0.000168653
51,399.373,0.37953,1.22836,0.90062,0.62747,0.74605,0.73967,0.69184,0.39019,1.13501,0.85505,0.000167583,0.000167583,0.000167583
52,406.953,0.40964,1.26273,0.90893,0.63941,0.72897,0.70715,0.65718,0.38003,1.15123,0.85375,0.000166497,0.000166497,0.000166497
53,414.661,0.41401,1.29618,0.90681,0.67432,0.72037,0.74692,0.69827,0.37785,1.10823,0.85548,0.000165395,0.000165395,0.000165395
54,422.234,0.39779,1.22687,0.90479,0.6479,0.7636,0.74575,0.69891,0.37619,1.06949,0.85117,0.000164276,0.000164276,0.000164276
55,429.827,0.3866,1.19681,0.88763,0.67682,0.7317,0.76402,0.71601,0.3816,1.09161,0.85521,0.00016314,0.00016314,0.00016314
56,437.37,0.38698,1.21546,0.89348,0.65764,0.74921,0.72227,0.67009,0.38607,1.10834,0.85342,0.000161989,0.000161989,0.000161989
57,444.822,0.38107,1.16274,0.88742,0.60528,0.75631,0.73523,0.68707,0.38466,1.13171,0.85306,0.000160823,0.000160823,0.000160823
58,452.364,0.3818,1.21796,0.89365,0.66616,0.75359,0.75926,0.70938,0.38021,1.13249,0.85148,0.000159641,0.000159641,0.000159641
59,460.019,0.39086,1.24451,0.89981,0.71697,0.70533,0.76097,0.70805,0.38665,1.05386,0.85418,0.000158444,0.000158444,0.000158444
60,467.643,0.37112,1.15907,0.88845,0.61104,0.75365,0.75275,0.69939,0.38954,1.0515,0.86022,0.000157233,0.000157233,0.000157233
61,475.134,0.37394,1.14946,0.90166,0.62371,0.74385,0.74816,0.69719,0.38193,1.06144,0.8522,0.000156007,0.000156007,0.000156007
62,482.617,0.40599,1.22396,0.90197,0.68867,0.73962,0.77769,0.72378,0.38477,1.04629,0.85495,0.000154767,0.000154767,0.000154767
63,490.169,0.36914,1.11724,0.891,0.73041,0.69061,0.77052,0.72016,0.37414,1.07588,0.84729,0.000153513,0.000153513,0.000153513
64,497.723,0.38599,1.17162,0.89666,0.58864,0.7981,0.75416,0.70192,0.3862,1.05748,0.85881,0.000152246,0.000152246,0.000152246
65,505.283,0.37172,1.1221,0.88712,0.62763,0.78027,0.75055,0.70149,0.37939,1.00951,0.85501,0.000150966,0.000150966,0.000150966
66,512.768,0.37599,1.14283,0.88878,0.70223,0.74634,0.76635,0.71736,0.38414,0.99584,0.85941,0.000149673,0.000149673,0.000149673
67,520.249,0.38386,1.0992,0.88675,0.58665,0.80591,0.78338,0.7304,0.38406,1.02684,0.85866,0.000148367,0.000148367,0.000148367
68,527.838,0.36166,1.09456,0.87675,0.77192,0.67549,0.75229,0.70247,0.38152,1.03203,0.85438,0.000147049,0.000147049,0.000147049
69,535.415,0.38057,1.10962,0.8866,0.6833,0.74439,0.78094,0.72777,0.38858,1.00163,0.85861,0.00014572,0.00014572,0.00014572
70,542.92,0.39877,1.1321,0.90622,0.69126,0.76899,0.77959,0.72857,0.37875,1.00656,0.85283,0.000144379,0.000144379,0.000144379
71,550.368,0.36536,1.08164,0.88346,0.72934,0.74223,0.77485,0.72121,0.38065,1.00488,0.85227,0.000143026,0.000143026,0.000143026
72,558.016,0.37796,1.1031,0.89936,0.75183,0.73502,0.77799,0.72523,0.3865,0.99635,0.85599,0.000141663,0.000141663,0.000141663
73,565.712,0.36157,1.04882,0.88041,0.76449,0.70464,0.77599,0.7218,0.38355,1.03168,0.85515,0.000140289,0.000140289,0.000140289
74,573.318,0.36949,1.06058,0.87872,0.72902,0.70682,0.78568,0.73504,0.38346,1.05589,0.84989,0.000138905,0.000138905,0.000138905
75,580.893,0.36389,1.03528,0.88317,0.71469,0.73725,0.78414,0.73271,0.38617,0.98701,0.85805,0.000137511,0.000137511,0.000137511
76,588.555,0.36082,1.02703,0.88753,0.75549,0.74701,0.79767,0.7395,0.38916,0.95291,0.86032,0.000136108,0.000136108,0.000136108
77,596.092,0.3726,1.08408,0.89187,0.74973,0.74415,0.79226,0.73554,0.38479,0.9964,0.8578,0.000134695,0.000134695,0.000134695
78,603.639,0.35817,1.01606,0.87851,0.77381,0.72559,0.80398,0.7496,0.38891,1.00059,0.85713,0.000133274,0.000133274,0.000133274
79,611.13,0.35432,1.01086,0.86976,0.80038,0.73069,0.81971,0.76601,0.38608,0.97338,0.8537,0.000131844,0.000131844,0.000131844
80,618.763,0.36241,1.00323,0.88168,0.72773,0.75136,0.78682,0.7347,0.37889,0.99299,0.84946,0.000130406,0.000130406,0.000130406
81,626.37,0.36524,1.02608,0.87664,0.76217,0.71745,0.79351,0.73868,0.37827,0.96958,0.85195,0.000128961,0.000128961,0.000128961
82,633.853,0.3503,0.95433,0.87105,0.78706,0.71756,0.80491,0.74753,0.38256,0.98537,0.85174,0.000127508,0.000127508,0.000127508
83,641.432,0.34318,0.96917,0.86308,0.74152,0.72675,0.77365,0.71833,0.38335,1.02399,0.84998,0.000126048,0.000126048,0.000126048
84,648.99,0.38548,1.06553,0.88649,0.75115,0.71957,0.79304,0.73784,0.38899,0.99685,0.85492,0.000124581,0.000124581,0.000124581
85,656.541,0.35215,0.9569,0.87868,0.73306,0.72077,0.77426,0.71966,0.38451,1.04985,0.84625,0.000123108,0.000123108,0.000123108
86,664.168,0.3765,1.00013,0.89366,0.68215,0.74941,0.7815,0.72791,0.38436,1.01862,0.8499,0.000121629,0.000121629,0.000121629
87,671.649,0.35944,0.99554,0.8787,0.6981,0.72729,0.76833,0.71353,0.38388,1.01346,0.84987,0.000120144,0.000120144,0.000120144
88,679.143,0.35036,0.96292,0.87429,0.68371,0.77462,0.79305,0.7373,0.38407,0.98368,0.85114,0.000118654,0.000118654,0.000118654
89,686.577,0.34502,0.98394,0.87758,0.78285,0.71194,0.78409,0.7305,0.37661,0.97824,0.84793,0.00011716,0.00011716,0.00011716
90,694.189,0.36194,0.95849,0.87684,0.7538,0.73143,0.78878,0.73438,0.38773,0.97957,0.85506,0.000115661,0.000115661,0.000115661
91,701.722,0.35916,0.95948,0.88166,0.69099,0.78585,0.7933,0.74305,0.37651,1.00624,0.84572,0.000114157,0.000114157,0.000114157
92,709.353,0.36879,1.00812,0.88051,0.66706,0.78616,0.78981,0.73549,0.38217,1.00363,0.84864,0.00011265,0.00011265,0.00011265
93,716.926,0.3776,1.02364,0.89634,0.63541,0.81442,0.79718,0.7442,0.38703,0.9747,0.85071,0.00011114,0.00011114,0.00011114
94,724.49,0.33364,0.90249,0.86301,0.79961,0.70491,0.80771,0.75527,0.37588,0.9776,0.84822,0.000109626,0.000109626,0.000109626
95,732.054,0.39008,1.04838,0.89536,0.71864,0.75813,0.79588,0.7447,0.38212,1.01426,0.84941,0.00010811,0.00010811,0.00010811
96,739.571,0.33758,0.86888,0.86934,0.78113,0.73212,0.79624,0.74604,0.37973,0.97986,0.85184,0.000106592,0.000106592,0.000106592
97,747.034,0.3477,0.9424,0.86983,0.68875,0.77392,0.79696,0.74514,0.37814,1.008,0.84388,0.000105072,0.000105072,0.000105072
98,754.528,0.3532,0.96001,0.87547,0.71391,0.75755,0.80034,0.74643,0.38356,1.00105,0.84944,0.00010355,0.00010355,0.00010355
99,762.072,0.34351,0.92765,0.86506,0.696,0.77578,0.79962,0.74874,0.38001,1.01025,0.84597,0.000102027,0.000102027,0.000102027
100,769.604,0.34326,0.91341,0.8727,0.74353,0.74273,0.81202,0.76336,0.37588,1.01396,0.8462,0.000100504,0.000100504,0.000100504
101,777.111,0.35814,0.94522,0.87551,0.75417,0.74686,0.79934,0.75,0.3751,0.99609,0.84935,9.898e-05,9.898e-05,9.898e-05
102,784.613,0.34273,0.90774,0.87304,0.75419,0.75377,0.79914,0.74704,0.37734,0.97854,0.8474,9.74561e-05,9.74561e-05,9.74561e-05
103,792.047,0.35444,0.92023,0.87232,0.73805,0.7644,0.8204,0.76883,0.37928,0.95368,0.84848,9.59325e-05,9.59325e-05,9.59325e-05
104,799.592,0.3484,0.92068,0.87293,0.7747,0.73061,0.82792,0.77435,0.38296,0.96994,0.84991,9.44097e-05,9.44097e-05,9.44097e-05
105,807.096,0.34563,0.87868,0.86654,0.7883,0.72956,0.82363,0.77348,0.37737,0.99164,0.8495,9.28881e-05,9.28881e-05,9.28881e-05
106,814.635,0.3412,0.90689,0.87523,0.66337,0.81059,0.81324,0.75857,0.38153,1.00896,0.84455,9.13679e-05,9.13679e-05,9.13679e-05
107,822.185,0.34296,0.91345,0.87364,0.73861,0.74658,0.81475,0.76278,0.38141,0.97329,0.8484,8.98496e-05,8.98496e-05,8.98496e-05
108,829.746,0.35663,0.93222,0.88419,0.74728,0.74703,0.81767,0.76656,0.37785,0.95668,0.84702,8.83336e-05,8.83336e-05,8.83336e-05
109,837.287,0.33402,0.84289,0.86323,0.80862,0.71181,0.81541,0.76574,0.3812,0.97693,0.84793,8.68202e-05,8.68202e-05,8.68202e-05
110,844.801,0.32125,0.83755,0.85927,0.76972,0.74196,0.80274,0.75136,0.37939,0.98564,0.84785,8.53098e-05,8.53098e-05,8.53098e-05
111,852.289,0.34648,0.90382,0.87496,0.70269,0.79878,0.80691,0.75561,0.37931,0.99435,0.84784,8.38027e-05,8.38027e-05,8.38027e-05
112,859.854,0.33701,0.87172,0.87562,0.69712,0.79625,0.81473,0.76316,0.37428,1.0002,0.8457,8.22994e-05,8.22994e-05,8.22994e-05
113,867.336,0.32884,0.83093,0.86771,0.69194,0.80131,0.81014,0.76013,0.37872,0.97466,0.84782,8.08003e-05,8.08003e-05,8.08003e-05
114,874.917,0.36667,0.96798,0.88377,0.66344,0.81648,0.81569,0.76669,0.37393,0.95535,0.84534,7.93056e-05,7.93056e-05,7.93056e-05
115,882.459,0.35736,0.94933,0.88997,0.65875,0.83598,0.8275,0.77326,0.38125,0.96651,0.85022,7.78157e-05,7.78157e-05,7.78157e-05
116,889.968,0.33365,0.86953,0.86366,0.6812,0.81662,0.82812,0.77436,0.37455,0.99213,0.84536,7.63311e-05,7.63311e-05,7.63311e-05
117,897.536,0.36188,0.93674,0.87842,0.69865,0.80495,0.81509,0.76655,0.37336,0.9771,0.84291,7.48521e-05,7.48521e-05,7.48521e-05
118,904.992,0.33212,0.83522,0.8619,0.69964,0.79932,0.81694,0.76883,0.37548,0.96848,0.84694,7.3379e-05,7.3379e-05,7.3379e-05
119,912.507,0.36237,0.93637,0.87938,0.73949,0.78036,0.8158,0.76488,0.37606,0.96485,0.84593,7.19123e-05,7.19123e-05,7.19123e-05
120,920.15,0.33957,0.86977,0.86935,0.71526,0.78893,0.81939,0.76966,0.37295,0.99395,0.8452,7.04522e-05,7.04522e-05,7.04522e-05
121,927.767,0.33711,0.84146,0.87881,0.69647,0.79341,0.82101,0.76921,0.38146,0.97908,0.84747,6.89992e-05,6.89992e-05,6.89992e-05
122,935.301,0.33888,0.86839,0.86942,0.67242,0.80256,0.81619,0.76609,0.37822,0.9695,0.84635,6.75535e-05,6.75535e-05,6.75535e-05
123,942.895,0.34814,0.86887,0.87196,0.80151,0.71151,0.81711,0.76647,0.37464,0.97832,0.84335,6.61156e-05,6.61156e-05,6.61156e-05
124,950.501,0.36384,0.9409,0.88528,0.70719,0.78752,0.81395,0.76288,0.37677,1.0257,0.84457,6.46859e-05,6.46859e-05,6.46859e-05
125,958.042,0.34185,0.85958,0.8653,0.68766,0.81615,0.806,0.75616,0.37516,1.02596,0.8421,6.32646e-05,6.32646e-05,6.32646e-05
126,965.563,0.348,0.84694,0.87803,0.69791,0.81712,0.81001,0.76019,0.37431,0.99711,0.84133,6.18521e-05,6.18521e-05,6.18521e-05
127,973.072,0.34219,0.86933,0.8704,0.69213,0.81435,0.81427,0.76522,0.37556,0.98375,0.8435,6.04487e-05,6.04487e-05,6.04487e-05
128,980.688,0.33612,0.8452,0.86552,0.7019,0.81829,0.81861,0.76723,0.37655,0.97913,0.84634,5.90549e-05,5.90549e-05,5.90549e-05
129,988.177,0.32497,0.81764,0.86132,0.69449,0.82262,0.82547,0.77488,0.372,0.99227,0.84607,5.76709e-05,5.76709e-05,5.76709e-05
130,995.676,0.33688,0.84757,0.86735,0.7072,0.8161,0.8278,0.77634,0.37079,0.97892,0.84555,5.62971e-05,5.62971e-05,5.62971e-05
131,1003.24,0.31844,0.8129,0.86081,0.73234,0.77927,0.81471,0.76479,0.36818,0.99003,0.84418,5.49338e-05,5.49338e-05,5.49338e-05
132,1010.9,0.31051,0.81596,0.86193,0.69602,0.81225,0.81681,0.76705,0.37162,1.00181,0.84597,5.35814e-05,5.35814e-05,5.35814e-05
133,1018.37,0.33642,0.84515,0.8687,0.69865,0.81351,0.81545,0.76829,0.37298,0.99409,0.84524,5.22403e-05,5.22403e-05,5.22403e-05
134,1025.9,0.32807,0.83228,0.87014,0.67724,0.81681,0.81626,0.76655,0.37092,0.99773,0.84329,5.09106e-05,5.09106e-05,5.09106e-05
135,1033.43,0.34193,0.8432,0.87213,0.6783,0.81987,0.80232,0.7536,0.37102,1.00881,0.84258,4.95928e-05,4.95928e-05,4.95928e-05
136,1040.94,0.32614,0.83919,0.86125,0.66947,0.81361,0.8025,0.75305,0.37113,1.01794,0.84209,4.82872e-05,4.82872e-05,4.82872e-05
137,1048.44,0.33382,0.81042,0.87394,0.706,0.78428,0.80552,0.75737,0.36865,1.01364,0.8416,4.69941e-05,4.69941e-05,4.69941e-05
138,1055.94,0.33755,0.84493,0.8705,0.71713,0.78645,0.80663,0.7584,0.37017,0.99102,0.84592,4.57138e-05,4.57138e-05,4.57138e-05
139,1063.43,0.34106,0.84658,0.86787,0.70946,0.79876,0.81259,0.76364,0.37117,0.98435,0.8456,4.44467e-05,4.44467e-05,4.44467e-05
140,1071.02,0.3248,0.79712,0.86848,0.7141,0.8038,0.81637,0.76752,0.36915,0.99856,0.84143,4.3193e-05,4.3193e-05,4.3193e-05
141,1078.55,0.31545,0.81252,0.85446,0.68807,0.8301,0.81019,0.761,0.3706,1.01496,0.83976,4.19531e-05,4.19531e-05,4.19531e-05
142,1086.02,0.32679,0.81231,0.86211,0.68861,0.81974,0.8104,0.7589,0.37169,1.02622,0.84212,4.07272e-05,4.07272e-05,4.07272e-05
143,1093.5,0.31849,0.78333,0.85526,0.67376,0.83057,0.80882,0.75655,0.37182,1.02545,0.8432,3.95158e-05,3.95158e-05,3.95158e-05
144,1101.07,0.33174,0.83296,0.87054,0.71421,0.79435,0.81365,0.76279,0.37092,1.01779,0.84236,3.8319e-05,3.8319e-05,3.8319e-05
145,1108.59,0.32339,0.78485,0.85732,0.72136,0.77718,0.81481,0.76412,0.37001,1.0142,0.84116,3.71371e-05,3.71371e-05,3.71371e-05
146,1116.17,0.3426,0.82466,0.87601,0.72344,0.76727,0.81252,0.76421,0.3688,1.00993,0.84022,3.59706e-05,3.59706e-05,3.59706e-05
147,1123.69,0.34478,0.84164,0.87276,0.71989,0.77512,0.81565,0.76602,0.36647,1.01349,0.84143,3.48195e-05,3.48195e-05,3.48195e-05
148,1131.28,0.32663,0.80175,0.86806,0.70374,0.81272,0.81309,0.76086,0.37271,1.00662,0.84467,3.36843e-05,3.36843e-05,3.36843e-05
149,1138.88,0.33864,0.80385,0.8743,0.70847,0.81113,0.81117,0.76139,0.36994,1.01197,0.8455,3.25652e-05,3.25652e-05,3.25652e-05
150,1146.46,0.33583,0.83776,0.87365,0.69927,0.81773,0.80721,0.75899,0.36867,1.01597,0.84454,3.14625e-05,3.14625e-05,3.14625e-05
151,1153.93,0.33213,0.81782,0.86661,0.71374,0.81702,0.81343,0.76419,0.36996,1.0264,0.84392,3.03765e-05,3.03765e-05,3.03765e-05
152,1161.56,0.32645,0.80918,0.86657,0.70682,0.82529,0.81403,0.76313,0.37166,1.02052,0.84478,2.93074e-05,2.93074e-05,2.93074e-05
153,1169.09,0.31492,0.76189,0.85665,0.70453,0.82735,0.81444,0.76515,0.37189,1.01055,0.84417,2.82555e-05,2.82555e-05,2.82555e-05
154,1176.57,0.31384,0.79042,0.86579,0.71737,0.82025,0.81568,0.76781,0.37116,1.00774,0.84417,2.7221e-05,2.7221e-05,2.7221e-05
155,1184.06,0.32804,0.80878,0.86292,0.71456,0.81836,0.81862,0.76853,0.37155,1.01171,0.84423,2.62042e-05,2.62042e-05,2.62042e-05
156,1191.7,0.31308,0.78821,0.85893,0.69919,0.8267,0.82172,0.77419,0.3692,1.01479,0.84441,2.52054e-05,2.52054e-05,2.52054e-05
157,1199.29,0.32725,0.82313,0.86712,0.69119,0.83027,0.82049,0.76919,0.37007,1.00263,0.84462,2.42248e-05,2.42248e-05,2.42248e-05
158,1206.84,0.32784,0.79214,0.86646,0.68807,0.83124,0.81936,0.76984,0.36976,0.99869,0.84485,2.32626e-05,2.32626e-05,2.32626e-05
159,1214.3,0.32233,0.79257,0.87059,0.72868,0.80442,0.82003,0.76958,0.36568,0.99157,0.84373,2.23192e-05,2.23192e-05,2.23192e-05
160,1221.87,0.31469,0.76803,0.85708,0.69997,0.82781,0.82047,0.77161,0.36582,0.98949,0.84329,2.13946e-05,2.13946e-05,2.13946e-05
