epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,552.702,0.37179,0.77663,0.86748,0.85848,0.89384,0.92412,0.87107,0.35685,0.64223,0.85274,0.000119354,0.000119354,0.000119354
81,559.499,0.36494,0.7581,0.8702,0.8721,0.90332,0.92809,0.87419,0.36292,0.61791,0.85538,0.000118384,0.000118384,0.000118384
82,566.469,0.37702,0.80241,0.87803,0.85402,0.88948,0.91782,0.86732,0.35999,0.64365,0.85212,0.000117414,0.000117414,0.000117414
83,573.351,0.36332,0.7907,0.8763,0.82936,0.90507,0.91989,0.86683,0.36463,0.63524,0.85518,0.000116444,0.000116444,0.000116444
84,580.204,0.369,0.77959,0.87416,0.85575,0.90289,0.92324,0.8667,0.36892,0.63051,0.85602,0.000115473,0.000115473,0.000115473
85,586.97,0.36535,0.79818,0.87521,0.85898,0.91922,0.92088,0.86785,0.36904,0.65435,0.85343,0.000114503,0.000114503,0.000114503
86,593.983,0.36628,0.76821,0.8857,0.84454,0.93908,0.92922,0.87831,0.36127,0.63175,0.85266,0.000113533,0.000113533,0.000113533
87,600.818,0.36702,0.73145,0.87773,0.84926,0.92045,0.92201,0.86801,0.36108,0.60598,0.85022,0.000112563,0.000112563,0.000112563
88,607.676,0.3617,0.7621,0.87233,0.86674,0.88494,0.91488,0.85904,0.36538,0.6235,0.84574,0.000111593,0.000111593,0.000111593
89,614.522,0.36126,0.73625,0.87217,0.87498,0.90072,0.91723,0.86191,0.35885,0.61753,0.84467,0.000110622,0.000110622,0.000110622
90,621.341,0.36842,0.72823,0.87329,0.88449,0.90658,0.92416,0.87019,0.36121,0.59866,0.85093,0.000109652,0.000109652,0.000109652
91,628.231,0.36015,0.7335,0.87096,0.85688,0.91746,0.91723,0.86028,0.35352,0.64315,0.84387,0.000108682,0.000108682,0.000108682
92,635.147,0.36379,0.74825,0.87339,0.84222,0.92186,0.91182,0.85868,0.35643,0.66961,0.84511,0.000107712,0.000107712,0.000107712
93,641.886,0.36122,0.72191,0.86673,0.86614,0.9067,0.91974,0.87257,0.35314,0.63146,0.84171,0.000106742,0.000106742,0.000106742
94,648.733,0.3706,0.75218,0.87178,0.87146,0.8941,0.9231,0.87128,0.35569,0.62095,0.83854,0.000105771,0.000105771,0.000105771
95,655.602,0.35483,0.69843,0.85865,0.87919,0.87877,0.92662,0.87351,0.35531,0.61423,0.83913,0.000104801,0.000104801,0.000104801
96,662.552,0.35967,0.73519,0.86485,0.8992,0.87775,0.9293,0.87462,0.35446,0.60393,0.83883,0.000103831,0.000103831,0.000103831
97,669.371,0.35688,0.71674,0.86752,0.86937,0.91079,0.92984,0.88026,0.35167,0.59572,0.83984,0.000102861,0.000102861,0.000102861
98,676.307,0.37128,0.7192,0.87714,0.88207,0.91013,0.93865,0.88762,0.35253,0.58589,0.83677,0.000101891,0.000101891,0.000101891
99,683.202,0.36159,0.73053,0.87082,0.86298,0.90001,0.93066,0.88434,0.35195,0.58715,0.83705,0.00010092,0.00010092,0.00010092
100,690.025,0.35422,0.67815,0.87533,0.85528,0.93218,0.93669,0.88111,0.35884,0.57364,0.84585,9.99502e-05,9.99502e-05,9.99502e-05
101,696.855,0.35383,0.70151,0.8631,0.86583,0.91024,0.93795,0.88148,0.35667,0.57791,0.84122,9.898e-05,9.898e-05,9.898e-05
102,703.772,0.34951,0.68906,0.86036,0.86686,0.90817,0.94074,0.89256,0.34914,0.57041,0.83402,9.80098e-05,9.80098e-05,9.80098e-05
103,710.613,0.33913,0.69373,0.87264,0.85658,0.93955,0.94033,0.89592,0.34594,0.57221,0.83813,9.70396e-05,9.70396e-05,9.70396e-05
104,717.468,0.34542,0.67089,0.85908,0.89911,0.90574,0.94103,0.89147,0.35432,0.56982,0.83702,9.60694e-05,9.60694e-05,9.60694e-05
105,724.332,0.35088,0.68211,0.86895,0.88583,0.91568,0.93384,0.88493,0.34816,0.56438,0.83522,9.50992e-05,9.50992e-05,9.50992e-05
106,731.253,0.34374,0.65733,0.8594,0.88446,0.90481,0.93313,0.88331,0.35663,0.58232,0.84318,9.4129e-05,9.4129e-05,9.4129e-05
107,738.077,0.35271,0.67101,0.86403,0.90292,0.88672,0.93934,0.89201,0.35193,0.58328,0.84059,9.31588e-05,9.31588e-05,9.31588e-05
108,744.93,0.34217,0.69532,0.86538,0.89164,0.91591,0.9347,0.8841,0.3548,0.58215,0.83905,9.21886e-05,9.21886e-05,9.21886e-05
109,751.747,0.35898,0.67216,0.8621,0.88212,0.92728,0.9441,0.89721,0.34783,0.56393,0.83863,9.12184e-05,9.12184e-05,9.12184e-05
110,758.569,0.34606,0.67652,0.8667,0.85478,0.93138,0.94157,0.89757,0.34371,0.55025,0.83582,9.02482e-05,9.02482e-05,9.02482e-05
111,765.514,0.34705,0.66792,0.85509,0.87206,0.92639,0.94162,0.90099,0.34737,0.56611,0.83243,8.9278e-05,8.9278e-05,8.9278e-05
112,772.393,0.35035,0.65593,0.86155,0.87026,0.93309,0.9391,0.89259,0.34932,0.57034,0.83087,8.83078e-05,8.83078e-05,8.83078e-05
113,779.152,0.34491,0.64666,0.86548,0.8584,0.92591,0.93749,0.88839,0.35769,0.56752,0.83879,8.73376e-05,8.73376e-05,8.73376e-05
114,786.084,0.34243,0.63085,0.86389,0.84653,0.93758,0.94131,0.88768,0.34947,0.5614,0.83686,8.63674e-05,8.63674e-05,8.63674e-05
115,793.024,0.34397,0.63793,0.87409,0.84418,0.94119,0.93838,0.89184,0.35018,0.56716,0.83715,8.53972e-05,8.53972e-05,8.53972e-05
116,799.848,0.34419,0.64409,0.86294,0.84289,0.92952,0.93762,0.89056,0.34826,0.55773,0.83859,8.4427e-05,8.4427e-05,8.4427e-05
117,806.625,0.33904,0.66597,0.85991,0.91481,0.89666,0.94069,0.89285,0.34992,0.5506,0.84018,8.34568e-05,8.34568e-05,8.34568e-05
118,813.459,0.33169,0.62244,0.85727,0.90898,0.91,0.9385,0.89109,0.35029,0.55476,0.84065,8.24866e-05,8.24866e-05,8.24866e-05
119,820.28,0.33981,0.64102,0.85326,0.89328,0.89565,0.93337,0.88475,0.33974,0.57252,0.82637,8.15164e-05,8.15164e-05,8.15164e-05
120,827.216,0.34427,0.63035,0.86032,0.88407,0.91376,0.94765,0.89939,0.34437,0.55705,0.83318,8.05462e-05,8.05462e-05,8.05462e-05
121,834.066,0.34683,0.62439,0.85429,0.88309,0.92377,0.94375,0.89282,0.34698,0.55073,0.83287,7.9576e-05,7.9576e-05,7.9576e-05
122,840.973,0.3405,0.60839,0.85083,0.86356,0.93329,0.934,0.88174,0.35522,0.56583,0.8403,7.86058e-05,7.86058e-05,7.86058e-05
123,848.029,0.34627,0.63219,0.85956,0.90088,0.90518,0.93468,0.88534,0.34567,0.57158,0.83597,7.76356e-05,7.76356e-05,7.76356e-05
124,854.925,0.33566,0.62203,0.86438,0.85669,0.94781,0.94257,0.89346,0.34787,0.56648,0.839,7.66654e-05,7.66654e-05,7.66654e-05
125,861.659,0.34384,0.64088,0.86418,0.85329,0.93885,0.94554,0.89349,0.34536,0.5432,0.83871,7.56952e-05,7.56952e-05,7.56952e-05
126,868.449,0.34188,0.62094,0.86658,0.85518,0.94748,0.94631,0.89324,0.34568,0.53551,0.83597,7.4725e-05,7.4725e-05,7.4725e-05
127,875.265,0.3428,0.63621,0.86719,0.901,0.90825,0.93671,0.88697,0.3506,0.54343,0.83434,7.37548e-05,7.37548e-05,7.37548e-05
128,882.117,0.3415,0.6492,0.85855,0.88888,0.91548,0.93729,0.88445,0.35481,0.54689,0.83874,7.27846e-05,7.27846e-05,7.27846e-05
129,888.75,0.33937,0.61888,0.85971,0.89003,0.91877,0.9472,0.89248,0.35373,0.5354,0.83906,7.18144e-05,7.18144e-05,7.18144e-05
130,895.589,0.33157,0.61732,0.86006,0.89929,0.91217,0.9496,0.89664,0.35144,0.53573,0.83831,7.08442e-05,7.08442e-05,7.08442e-05
131,902.338,0.3342,0.59974,0.85977,0.8536,0.95259,0.94614,0.89473,0.34624,0.54222,0.83313,6.9874e-05,6.9874e-05,6.9874e-05
132,909.083,0.33658,0.60554,0.8558,0.875,0.9445,0.94429,0.89841,0.34632,0.54734,0.83124,6.89038e-05,6.89038e-05,6.89038e-05
133,915.743,0.33403,0.59692,0.85854,0.87486,0.93626,0.94349,0.89551,0.3456,0.53386,0.82918,6.79336e-05,6.79336e-05,6.79336e-05
134,922.61,0.33688,0.60787,0.85721,0.85798,0.93768,0.94786,0.8964,0.34846,0.53216,0.83113,6.69634e-05,6.69634e-05,6.69634e-05
135,929.433,0.3363,0.58389,0.86455,0.85884,0.9529,0.94695,0.8924,0.3509,0.53945,0.83905,6.59932e-05,6.59932e-05,6.59932e-05
136,936.268,0.33805,0.60192,0.85495,0.86605,0.95518,0.94733,0.90217,0.34292,0.54589,0.836,6.5023e-05,6.5023e-05,6.5023e-05
137,943.015,0.33674,0.59028,0.85432,0.8455,0.95715,0.94484,0.89891,0.34471,0.54033,0.83443,6.40528e-05,6.40528e-05,6.40528e-05
138,949.713,0.33458,0.60559,0.85605,0.86488,0.94951,0.94388,0.89372,0.34417,0.52838,0.83403,6.30826e-05,6.30826e-05,6.30826e-05
139,956.51,0.32543,0.60166,0.86052,0.86643,0.95153,0.94219,0.89289,0.34406,0.53491,0.83641,6.21124e-05,6.21124e-05,6.21124e-05
140,963.252,0.33345,0.58993,0.85445,0.86565,0.94988,0.94392,0.89482,0.34683,0.54537,0.83456,6.11422e-05,6.11422e-05,6.11422e-05
141,969.943,0.33283,0.57971,0.85242,0.91147,0.90734,0.94524,0.89598,0.34771,0.54383,0.83581,6.0172e-05,6.0172e-05,6.0172e-05
142,976.69,0.33098,0.59921,0.86409,0.90052,0.90922,0.94507,0.89351,0.35103,0.53676,0.83908,5.92018e-05,5.92018e-05,5.92018e-05
143,983.45,0.33699,0.59456,0.86066,0.90005,0.89507,0.9439,0.89826,0.35309,0.53986,0.8373,5.82316e-05,5.82316e-05,5.82316e-05
144,990.165,0.33198,0.60244,0.85666,0.85758,0.93881,0.94538,0.89645,0.35017,0.53546,0.83356,5.72614e-05,5.72614e-05,5.72614e-05
145,996.906,0.32847,0.57828,0.85376,0.86638,0.93617,0.9432,0.89244,0.35065,0.53278,0.83554,5.62912e-05,5.62912e-05,5.62912e-05
146,1003.67,0.32116,0.56442,0.85377,0.86401,0.94782,0.94382,0.89556,0.34791,0.53162,0.83812,5.5321e-05,5.5321e-05,5.5321e-05
147,1010.43,0.32187,0.57636,0.85437,0.86682,0.94857,0.94636,0.89691,0.344,0.53755,0.8359,5.43508e-05,5.43508e-05,5.43508e-05
148,1017.22,0.32635,0.5829,0.85806,0.87299,0.94545,0.94577,0.89929,0.34221,0.52424,0.83622,5.33806e-05,5.33806e-05,5.33806e-05
149,1023.91,0.33079,0.59539,0.85571,0.87744,0.94653,0.9466,0.90092,0.34156,0.51522,0.835,5.24104e-05,5.24104e-05,5.24104e-05
150,1030.69,0.32661,0.56707,0.86354,0.87887,0.93707,0.9466,0.90296,0.34163,0.52936,0.83422,5.14402e-05,5.14402e-05,5.14402e-05
151,1037.4,0.32711,0.5706,0.85182,0.87453,0.93841,0.94496,0.90074,0.34257,0.53128,0.83466,5.047e-05,5.047e-05,5.047e-05
152,1044.33,0.32224,0.57363,0.85343,0.87662,0.94197,0.94726,0.89849,0.34158,0.53632,0.83218,4.94998e-05,4.94998e-05,4.94998e-05
153,1051.27,0.33535,0.56723,0.85008,0.85847,0.94971,0.94857,0.89846,0.34284,0.5417,0.8325,4.85296e-05,4.85296e-05,4.85296e-05
154,1058.04,0.32765,0.55667,0.85616,0.84702,0.95228,0.94631,0.89706,0.34759,0.54875,0.83615,4.75594e-05,4.75594e-05,4.75594e-05
155,1064.84,0.33732,0.57796,0.85471,0.86244,0.94412,0.94576,0.89794,0.34843,0.54066,0.83824,4.65892e-05,4.65892e-05,4.65892e-05
156,1071.64,0.32556,0.55032,0.85473,0.88637,0.92898,0.94296,0.89311,0.34825,0.52952,0.84099,4.5619e-05,4.5619e-05,4.5619e-05
157,1078.4,0.32462,0.54896,0.8457,0.87819,0.93222,0.94419,0.89731,0.34659,0.52705,0.83735,4.46488e-05,4.46488e-05,4.46488e-05
158,1085.16,0.33559,0.57684,0.86107,0.86988,0.93993,0.94585,0.90208,0.34608,0.52979,0.83628,4.36786e-05,4.36786e-05,4.36786e-05
159,1091.89,0.32462,0.55971,0.85703,0.86608,0.94166,0.94546,0.90139,0.34178,0.53273,0.83305,4.27084e-05,4.27084e-05,4.27084e-05
160,1098.73,0.33557,0.55046,0.85004,0.84525,0.95336,0.94549,0.89871,0.34562,0.52851,0.83495,4.17382e-05,4.17382e-05,4.17382e-05
161,1105.46,0.31697,0.54573,0.85699,0.90282,0.90622,0.94442,0.89951,0.34434,0.5284,0.83321,4.0768e-05,4.0768e-05,4.0768e-05
162,1112.2,0.32798,0.5573,0.85171,0.84381,0.95494,0.94449,0.89756,0.34117,0.53052,0.8324,3.97978e-05,3.97978e-05,3.97978e-05
163,1118.97,0.32715,0.5575,0.84458,0.86202,0.95338,0.94362,0.89773,0.34407,0.51933,0.83534,3.88276e-05,3.88276e-05,3.88276e-05
164,1125.76,0.31669,0.552,0.85709,0.87656,0.95072,0.94583,0.896,0.34473,0.52107,0.83345,3.78574e-05,3.78574e-05,3.78574e-05
165,1132.48,0.32785,0.54833,0.84438,0.88078,0.94963,0.94841,0.90029,0.34368,0.5187,0.83441,3.68872e-05,3.68872e-05,3.68872e-05
166,1139.26,0.32062,0.5614,0.85749,0.87783,0.9483,0.94607,0.90385,0.33969,0.51549,0.83346,3.5917e-05,3.5917e-05,3.5917e-05
167,1146.02,0.32406,0.55868,0.85863,0.87403,0.9525,0.94604,0.90284,0.33917,0.52233,0.83237,3.49468e-05,3.49468e-05,3.49468e-05
168,1152.84,0.31426,0.53927,0.84868,0.87871,0.95055,0.946,0.90277,0.34066,0.51349,0.83518,3.39766e-05,3.39766e-05,3.39766e-05
169,1159.54,0.31754,0.5554,0.85131,0.87353,0.95074,0.94528,0.90099,0.33893,0.51634,0.83358,3.30064e-05,3.30064e-05,3.30064e-05
170,1166.32,0.3165,0.53973,0.85242,0.86206,0.94852,0.94527,0.90399,0.33687,0.51667,0.82942,3.20362e-05,3.20362e-05,3.20362e-05
171,1173.09,0.32421,0.53743,0.84679,0.86944,0.94548,0.94824,0.90386,0.33891,0.51121,0.82992,3.1066e-05,3.1066e-05,3.1066e-05
172,1179.88,0.32463,0.53773,0.85705,0.86867,0.94435,0.94728,0.89727,0.34343,0.51443,0.8308,3.00958e-05,3.00958e-05,3.00958e-05
173,1186.53,0.31993,0.53286,0.85107,0.87353,0.94596,0.94784,0.90033,0.34219,0.51137,0.82993,2.91256e-05,2.91256e-05,2.91256e-05
174,1193.27,0.31905,0.5205,0.84123,0.87272,0.94712,0.94989,0.90031,0.34185,0.51375,0.82838,2.81554e-05,2.81554e-05,2.81554e-05
175,1200.03,0.3074,0.524,0.851,0.87577,0.94271,0.94944,0.90342,0.34205,0.51542,0.82952,2.71852e-05,2.71852e-05,2.71852e-05
176,1206.78,0.31303,0.54806,0.84737,0.87461,0.94767,0.94716,0.90104,0.33927,0.51482,0.83111,2.6215e-05,2.6215e-05,2.6215e-05
177,1213.5,0.31907,0.53268,0.85104,0.87803,0.94396,0.94403,0.89566,0.33897,0.51437,0.83185,2.52448e-05,2.52448e-05,2.52448e-05
178,1220.22,0.31552,0.53304,0.85014,0.8726,0.9441,0.94381,0.89489,0.33953,0.5118,0.83283,2.42746e-05,2.42746e-05,2.42746e-05
179,1227,0.31838,0.54796,0.85481,0.86345,0.94715,0.94375,0.89868,0.3385,0.51584,0.83451,2.33044e-05,2.33044e-05,2.33044e-05
