epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,409.947,0.37347,0.99308,0.87233,0.76176,0.80187,0.82999,0.77264,0.38367,0.93363,0.85057,0.000106742,0.000106742,0.000106742
94,414.308,0.37687,0.96954,0.8909,0.80115,0.78278,0.83073,0.77352,0.3866,0.91183,0.85293,0.000105771,0.000105771,0.000105771
95,418.716,0.37199,1.02535,0.89227,0.75085,0.8272,0.84766,0.79291,0.37843,0.89206,0.85476,0.000104801,0.000104801,0.000104801
96,423.16,0.38001,1.0678,0.88286,0.76426,0.81718,0.84471,0.78999,0.38266,0.87906,0.8572,0.000103831,0.000103831,0.000103831
97,427.426,0.36621,0.97283,0.88457,0.77001,0.81526,0.84102,0.78108,0.38772,0.87655,0.85808,0.000102861,0.000102861,0.000102861
98,431.867,0.3625,0.99284,0.87283,0.77429,0.80635,0.83083,0.77436,0.3904,0.87469,0.86143,0.000101891,0.000101891,0.000101891
99,436.216,0.37146,0.95928,0.88805,0.82244,0.77911,0.83907,0.78069,0.39314,0.86077,0.86473,0.00010092,0.00010092,0.00010092
100,440.604,0.37197,0.97146,0.86989,0.83989,0.7653,0.84746,0.78866,0.392,0.84423,0.86503,9.99502e-05,9.99502e-05,9.99502e-05
101,444.967,0.37717,0.93828,0.88396,0.83905,0.76849,0.87006,0.81114,0.38501,0.83678,0.86298,9.898e-05,9.898e-05,9.898e-05
102,449.329,0.36375,0.97578,0.89996,0.81794,0.79058,0.86277,0.80951,0.38558,0.82932,0.86408,9.80098e-05,9.80098e-05,9.80098e-05
103,453.684,0.36091,0.92443,0.88012,0.80858,0.79536,0.838,0.78015,0.38215,0.849,0.86079,9.70396e-05,9.70396e-05,9.70396e-05
104,458.014,0.37818,0.95605,0.88151,0.81085,0.79113,0.8315,0.77393,0.38096,0.85779,0.8567,9.60694e-05,9.60694e-05,9.60694e-05
105,462.441,0.36055,0.89049,0.86897,0.83528,0.78458,0.83313,0.77828,0.38194,0.86606,0.85561,9.50992e-05,9.50992e-05,9.50992e-05
106,466.808,0.36409,0.92162,0.86139,0.79818,0.82805,0.83723,0.78423,0.38001,0.8627,0.85196,9.4129e-05,9.4129e-05,9.4129e-05
107,471.223,0.36985,0.90062,0.87207,0.82914,0.80236,0.83761,0.77952,0.38448,0.84949,0.8545,9.31588e-05,9.31588e-05,9.31588e-05
108,475.582,0.36954,0.90287,0.87207,0.80708,0.80695,0.841,0.77949,0.38622,0.86277,0.85251,9.21886e-05,9.21886e-05,9.21886e-05
109,479.864,0.35719,0.84746,0.87707,0.82065,0.80105,0.84454,0.78843,0.37996,0.85605,0.85009,9.12184e-05,9.12184e-05,9.12184e-05
110,484.275,0.3609,0.90664,0.86883,0.8412,0.78831,0.85085,0.79312,0.38202,0.83319,0.85371,9.02482e-05,9.02482e-05,9.02482e-05
111,488.656,0.35698,0.8647,0.86925,0.81892,0.81381,0.85271,0.79379,0.38587,0.81501,0.85476,8.9278e-05,8.9278e-05,8.9278e-05
112,493.061,0.36413,0.86814,0.8615,0.79921,0.82814,0.85775,0.80132,0.37799,0.81299,0.85032,8.83078e-05,8.83078e-05,8.83078e-05
113,497.403,0.35215,0.89312,0.87784,0.78678,0.82629,0.85589,0.79801,0.37786,0.8291,0.84872,8.73376e-05,8.73376e-05,8.73376e-05
114,501.818,0.35379,0.88227,0.86657,0.78168,0.83398,0.84685,0.78824,0.38227,0.83998,0.8499,8.63674e-05,8.63674e-05,8.63674e-05
115,506.162,0.35343,0.8828,0.8675,0.82543,0.78946,0.84698,0.79238,0.38194,0.82521,0.85387,8.53972e-05,8.53972e-05,8.53972e-05
116,510.539,0.3534,0.83438,0.88121,0.82514,0.78688,0.85019,0.79157,0.38424,0.83808,0.85479,8.4427e-05,8.4427e-05,8.4427e-05
117,514.875,0.3599,0.86268,0.87118,0.82827,0.78654,0.84986,0.79126,0.38811,0.83972,0.85266,8.34568e-05,8.34568e-05,8.34568e-05
118,519.276,0.35263,0.86223,0.86619,0.86093,0.7736,0.85106,0.79502,0.38021,0.83872,0.84495,8.24866e-05,8.24866e-05,8.24866e-05
119,523.597,0.35627,0.83746,0.86704,0.86382,0.78011,0.8647,0.80827,0.37753,0.83528,0.84366,8.15164e-05,8.15164e-05,8.15164e-05
120,528.108,0.36447,0.86722,0.86732,0.84502,0.7987,0.87304,0.81603,0.38041,0.82684,0.84962,8.05462e-05,8.05462e-05,8.05462e-05
121,532.417,0.36355,0.85957,0.86932,0.83722,0.80556,0.87823,0.81827,0.37951,0.82151,0.85106,7.9576e-05,7.9576e-05,7.9576e-05
122,536.81,0.34152,0.78753,0.85794,0.80286,0.85482,0.88034,0.82414,0.37909,0.809,0.8504,7.86058e-05,7.86058e-05,7.86058e-05
123,541.073,0.35566,0.80479,0.85452,0.79003,0.85823,0.88432,0.82977,0.37373,0.80364,0.84664,7.76356e-05,7.76356e-05,7.76356e-05
124,545.454,0.36136,0.8373,0.86471,0.84475,0.80935,0.87815,0.82354,0.3763,0.8006,0.84957,7.66654e-05,7.66654e-05,7.66654e-05
125,549.788,0.34563,0.80018,0.86899,0.8506,0.81414,0.88106,0.82487,0.37828,0.8035,0.8504,7.56952e-05,7.56952e-05,7.56952e-05
126,554.225,0.35924,0.83907,0.86785,0.85082,0.79671,0.87802,0.81802,0.37988,0.8055,0.85065,7.4725e-05,7.4725e-05,7.4725e-05
127,558.632,0.35882,0.82834,0.86657,0.85414,0.79345,0.87991,0.82147,0.38178,0.82979,0.84853,7.37548e-05,7.37548e-05,7.37548e-05
128,563.031,0.35626,0.81981,0.86816,0.82316,0.82677,0.88005,0.81878,0.38294,0.82875,0.84884,7.27846e-05,7.27846e-05,7.27846e-05
129,567.354,0.34766,0.81757,0.85297,0.8286,0.83688,0.8811,0.82295,0.3756,0.82219,0.84603,7.18144e-05,7.18144e-05,7.18144e-05
130,571.743,0.35288,0.79622,0.87429,0.82996,0.84204,0.88778,0.83001,0.37394,0.79744,0.84709,7.08442e-05,7.08442e-05,7.08442e-05
131,576.091,0.35118,0.80878,0.87781,0.85769,0.81054,0.88342,0.83198,0.37561,0.78573,0.84858,6.9874e-05,6.9874e-05,6.9874e-05
132,580.542,0.34908,0.77627,0.85697,0.86701,0.79145,0.881,0.82895,0.37385,0.78548,0.84991,6.89038e-05,6.89038e-05,6.89038e-05
133,584.876,0.36512,0.79588,0.86646,0.85777,0.78939,0.88066,0.82741,0.37716,0.78741,0.85164,6.79336e-05,6.79336e-05,6.79336e-05
134,589.256,0.35133,0.83322,0.86266,0.81801,0.82281,0.87888,0.82561,0.37485,0.79042,0.85122,6.69634e-05,6.69634e-05,6.69634e-05
135,593.639,0.35461,0.76881,0.86223,0.84756,0.80894,0.86862,0.81351,0.37663,0.79468,0.85248,6.59932e-05,6.59932e-05,6.59932e-05
136,598.019,0.35043,0.78856,0.88201,0.80344,0.84414,0.88012,0.82185,0.37574,0.81378,0.84951,6.5023e-05,6.5023e-05,6.5023e-05
137,602.353,0.33547,0.76717,0.87186,0.79144,0.84616,0.88683,0.82983,0.37317,0.82291,0.84862,6.40528e-05,6.40528e-05,6.40528e-05
138,606.695,0.34035,0.74185,0.86068,0.85946,0.79272,0.88543,0.82663,0.37602,0.80821,0.85159,6.30826e-05,6.30826e-05,6.30826e-05
139,611.052,0.36734,0.78391,0.85629,0.80931,0.84139,0.8849,0.82745,0.37355,0.79082,0.8515,6.21124e-05,6.21124e-05,6.21124e-05
140,615.42,0.3407,0.76315,0.86887,0.81783,0.83366,0.88694,0.83188,0.37129,0.78423,0.84932,6.11422e-05,6.11422e-05,6.11422e-05
141,619.751,0.34911,0.76017,0.8558,0.82547,0.82774,0.88723,0.83188,0.37303,0.77606,0.85116,6.0172e-05,6.0172e-05,6.0172e-05
142,624.107,0.34491,0.77984,0.85906,0.82698,0.82666,0.87895,0.82496,0.36967,0.76875,0.84956,5.92018e-05,5.92018e-05,5.92018e-05
143,628.507,0.34544,0.74568,0.86763,0.82704,0.82411,0.88878,0.83537,0.37,0.76694,0.84827,5.82316e-05,5.82316e-05,5.82316e-05
144,632.945,0.32485,0.70467,0.84474,0.81765,0.83167,0.88554,0.83068,0.37154,0.76281,0.84893,5.72614e-05,5.72614e-05,5.72614e-05
145,637.256,0.35262,0.74223,0.85129,0.81675,0.82848,0.88576,0.82965,0.37404,0.75734,0.85092,5.62912e-05,5.62912e-05,5.62912e-05
146,641.752,0.34562,0.79123,0.86284,0.81585,0.83289,0.88751,0.83783,0.37652,0.75217,0.85452,5.5321e-05,5.5321e-05,5.5321e-05
147,646.103,0.35615,0.75959,0.8563,0.83507,0.83722,0.89144,0.84196,0.37319,0.7483,0.85305,5.43508e-05,5.43508e-05,5.43508e-05
148,650.492,0.33403,0.70596,0.8557,0.83557,0.84111,0.89169,0.83501,0.36933,0.75159,0.84974,5.33806e-05,5.33806e-05,5.33806e-05
149,654.838,0.3436,0.7309,0.86392,0.83549,0.84515,0.89588,0.84086,0.36803,0.75572,0.84855,5.24104e-05,5.24104e-05,5.24104e-05
150,659.172,0.33819,0.73331,0.85805,0.83863,0.83841,0.89286,0.83816,0.36628,0.76799,0.84362,5.14402e-05,5.14402e-05,5.14402e-05
151,663.571,0.33858,0.72013,0.84673,0.8472,0.83453,0.88397,0.82939,0.36995,0.77522,0.84299,5.047e-05,5.047e-05,5.047e-05
152,667.942,0.33807,0.79249,0.86689,0.85923,0.84542,0.8906,0.83335,0.37074,0.77102,0.84558,4.94998e-05,4.94998e-05,4.94998e-05
153,672.251,0.33965,0.7368,0.86456,0.8547,0.84442,0.89464,0.83988,0.36922,0.76635,0.84599,4.85296e-05,4.85296e-05,4.85296e-05
154,676.65,0.32726,0.69854,0.85849,0.85341,0.84438,0.89748,0.84418,0.36978,0.76064,0.84899,4.75594e-05,4.75594e-05,4.75594e-05
155,681.05,0.34278,0.71833,0.85906,0.85321,0.83928,0.88809,0.83496,0.37113,0.74336,0.85049,4.65892e-05,4.65892e-05,4.65892e-05
156,685.401,0.33738,0.74226,0.85811,0.85517,0.83277,0.89452,0.84248,0.37076,0.73688,0.84847,4.5619e-05,4.5619e-05,4.5619e-05
157,689.719,0.34486,0.73982,0.87191,0.85967,0.82455,0.89175,0.83917,0.37142,0.73876,0.84706,4.46488e-05,4.46488e-05,4.46488e-05
158,694.101,0.33903,0.75934,0.86095,0.86224,0.82451,0.88813,0.83431,0.36965,0.75174,0.84436,4.36786e-05,4.36786e-05,4.36786e-05
159,698.476,0.3389,0.72246,0.85379,0.84494,0.83904,0.89129,0.83793,0.36694,0.75417,0.84332,4.27084e-05,4.27084e-05,4.27084e-05
160,702.837,0.33154,0.70373,0.86304,0.84455,0.83848,0.89133,0.8415,0.36793,0.74818,0.84501,4.17382e-05,4.17382e-05,4.17382e-05
161,707.167,0.32841,0.67768,0.86494,0.84221,0.83849,0.88992,0.83726,0.37026,0.75077,0.84514,4.0768e-05,4.0768e-05,4.0768e-05
162,711.589,0.32169,0.69968,0.86101,0.83192,0.84383,0.88145,0.82962,0.37016,0.75375,0.84164,3.97978e-05,3.97978e-05,3.97978e-05
163,715.931,0.31627,0.68982,0.86259,0.83927,0.82521,0.88081,0.82852,0.36798,0.76057,0.83896,3.88276e-05,3.88276e-05,3.88276e-05
164,720.364,0.32869,0.72728,0.85449,0.83685,0.83912,0.88333,0.83516,0.36692,0.76025,0.83878,3.78574e-05,3.78574e-05,3.78574e-05
165,724.701,0.33194,0.73716,0.8592,0.84215,0.83946,0.88581,0.83684,0.36734,0.75939,0.83942,3.68872e-05,3.68872e-05,3.68872e-05
166,729.072,0.32971,0.68732,0.86267,0.84235,0.83766,0.88622,0.83448,0.36897,0.75882,0.84245,3.5917e-05,3.5917e-05,3.5917e-05
167,733.454,0.33601,0.69135,0.86105,0.83632,0.83878,0.88644,0.83362,0.3692,0.76106,0.84362,3.49468e-05,3.49468e-05,3.49468e-05
168,737.855,0.33515,0.73654,0.85361,0.83622,0.8323,0.88513,0.83333,0.36993,0.76316,0.84296,3.39766e-05,3.39766e-05,3.39766e-05
169,742.177,0.32558,0.7101,0.86163,0.83743,0.8372,0.88655,0.83461,0.36915,0.76106,0.84282,3.30064e-05,3.30064e-05,3.30064e-05
170,746.56,0.33452,0.71983,0.85577,0.83932,0.84207,0.88617,0.83134,0.36745,0.75894,0.8398,3.20362e-05,3.20362e-05,3.20362e-05
171,750.896,0.33727,0.7224,0.86509,0.83566,0.85708,0.88962,0.83854,0.36502,0.75575,0.83978,3.1066e-05,3.1066e-05,3.1066e-05
172,755.246,0.32376,0.74702,0.86331,0.83868,0.85298,0.8963,0.84411,0.36286,0.74541,0.84058,3.00958e-05,3.00958e-05,3.00958e-05
173,759.573,0.33518,0.7136,0.84916,0.836,0.85386,0.89704,0.84126,0.3627,0.73934,0.84101,2.91256e-05,2.91256e-05,2.91256e-05
174,763.93,0.32875,0.70147,0.85701,0.84948,0.84488,0.89624,0.84413,0.36378,0.73395,0.84168,2.81554e-05,2.81554e-05,2.81554e-05
175,768.338,0.33306,0.70115,0.85363,0.85562,0.8402,0.89786,0.84805,0.36612,0.73551,0.84306,2.71852e-05,2.71852e-05,2.71852e-05
176,772.726,0.33222,0.71242,0.86842,0.85406,0.83336,0.89553,0.84126,0.36479,0.74203,0.84117,2.6215e-05,2.6215e-05,2.6215e-05
177,777.096,0.32942,0.6961,0.86083,0.85369,0.83396,0.89323,0.84096,0.36359,0.7479,0.83999,2.52448e-05,2.52448e-05,2.52448e-05
178,781.464,0.3286,0.67142,0.85473,0.85284,0.82981,0.88916,0.83872,0.36274,0.7555,0.83785,2.42746e-05,2.42746e-05,2.42746e-05
179,785.88,0.32833,0.67214,0.8545,0.85735,0.82729,0.88963,0.83944,0.3634,0.75297,0.83828,2.33044e-05,2.33044e-05,2.33044e-05
