epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,211.277,0.43495,1.68837,0.918,0.51601,0.68897,0.63578,0.59051,0.40199,1.30914,0.89053,0.000161073,0.000161073,0.000161073
38,216.849,0.43956,1.69505,0.92404,0.61063,0.63493,0.64938,0.60234,0.41258,1.29409,0.88727,0.000160103,0.000160103,0.000160103
39,222.536,0.44551,1.645,0.92029,0.61025,0.6304,0.64985,0.60474,0.40881,1.30199,0.89314,0.000159132,0.000159132,0.000159132
40,228.275,0.42702,1.57966,0.90351,0.59273,0.63333,0.64524,0.60402,0.39865,1.2365,0.88307,0.000158162,0.000158162,0.000158162
41,233.776,0.42843,1.58465,0.92583,0.54201,0.68324,0.64296,0.59862,0.3972,1.19155,0.88764,0.000157192,0.000157192,0.000157192
42,239.412,0.41397,1.5331,0.91165,0.55157,0.65879,0.64814,0.60143,0.41296,1.21256,0.89096,0.000156222,0.000156222,0.000156222
43,245.102,0.43009,1.47943,0.89855,0.61066,0.69895,0.69203,0.64069,0.41046,1.17024,0.89509,0.000155252,0.000155252,0.000155252
44,250.825,0.42724,1.43136,0.91571,0.60885,0.69592,0.71428,0.66299,0.41252,1.16392,0.89678,0.000154281,0.000154281,0.000154281
45,256.449,0.43023,1.48764,0.91031,0.63919,0.65805,0.6931,0.64407,0.41288,1.16174,0.88992,0.000153311,0.000153311,0.000153311
46,262.082,0.43325,1.43785,0.90879,0.65524,0.68283,0.72302,0.67219,0.38621,1.07409,0.87746,0.000152341,0.000152341,0.000152341
47,267.71,0.42134,1.39875,0.9068,0.68516,0.68616,0.72349,0.67643,0.37942,1.06633,0.87189,0.000151371,0.000151371,0.000151371
48,273.413,0.41789,1.3807,0.90483,0.69473,0.67952,0.73734,0.68573,0.4017,1.05233,0.87867,0.000150401,0.000150401,0.000150401
49,278.969,0.42714,1.38599,0.90504,0.67044,0.72357,0.74813,0.69968,0.38206,1.02687,0.87025,0.00014943,0.00014943,0.00014943
50,284.595,0.41944,1.34748,0.92234,0.67322,0.73678,0.76214,0.70989,0.38831,1.0033,0.87347,0.00014846,0.00014846,0.00014846
51,290.245,0.41849,1.35644,0.91616,0.69058,0.70512,0.74535,0.6931,0.39347,1.00416,0.87814,0.00014749,0.00014749,0.00014749
52,295.939,0.40698,1.32762,0.90263,0.76048,0.68493,0.76493,0.71362,0.37903,1.0082,0.87096,0.00014652,0.00014652,0.00014652
53,301.497,0.41568,1.22499,0.89457,0.78098,0.7021,0.78558,0.73216,0.38501,0.99184,0.87291,0.00014555,0.00014555,0.00014555
54,307.198,0.4128,1.21619,0.89411,0.65812,0.80085,0.79549,0.74079,0.38149,0.94215,0.87155,0.000144579,0.000144579,0.000144579
55,312.803,0.40541,1.23193,0.91229,0.75584,0.73454,0.79636,0.73953,0.40079,0.9596,0.87681,0.000143609,0.000143609,0.000143609
56,318.487,0.42434,1.26059,0.92791,0.76422,0.75879,0.80196,0.74843,0.38255,0.94645,0.87016,0.000142639,0.000142639,0.000142639
57,324.106,0.40845,1.20573,0.9165,0.76468,0.77626,0.80935,0.75624,0.38411,0.91803,0.86877,0.000141669,0.000141669,0.000141669
58,329.751,0.40325,1.18928,0.90427,0.78525,0.76176,0.82275,0.76692,0.38159,0.89201,0.86496,0.000140699,0.000140699,0.000140699
59,335.385,0.38716,1.12195,0.89579,0.82919,0.72374,0.81601,0.76379,0.38754,0.89235,0.87224,0.000139728,0.000139728,0.000139728
60,341.167,0.40028,1.18939,0.8921,0.81597,0.73122,0.83534,0.78227,0.38825,0.8828,0.88105,0.000138758,0.000138758,0.000138758
61,346.721,0.40294,1.16194,0.89243,0.67758,0.82846,0.85194,0.79897,0.39096,0.87965,0.87689,0.000137788,0.000137788,0.000137788
62,352.326,0.39887,1.13454,0.89081,0.699,0.83458,0.84672,0.79484,0.38167,0.86664,0.86371,0.000136818,0.000136818,0.000136818
63,357.912,0.40162,1.06247,0.8914,0.85152,0.72061,0.84499,0.79466,0.37431,0.83275,0.86281,0.000135848,0.000135848,0.000135848
64,363.623,0.39808,1.07717,0.89924,0.81176,0.76679,0.84281,0.78906,0.38206,0.84603,0.865,0.000134877,0.000134877,0.000134877
65,369.255,0.39626,1.08958,0.89148,0.8685,0.75268,0.88043,0.82637,0.38771,0.83647,0.86825,0.000133907,0.000133907,0.000133907
66,375.005,0.39543,1.02079,0.88987,0.83963,0.76198,0.87364,0.82415,0.37215,0.84718,0.85826,0.000132937,0.000132937,0.000132937
67,380.77,0.3884,1.04507,0.88678,0.84574,0.76708,0.86153,0.81393,0.37336,0.84398,0.86422,0.000131967,0.000131967,0.000131967
68,386.455,0.39272,1.05717,0.90809,0.69608,0.86068,0.86882,0.814,0.38163,0.8304,0.86135,0.000130997,0.000130997,0.000130997
69,391.988,0.40077,1.04012,0.89072,0.82934,0.75776,0.86861,0.80478,0.38826,0.84936,0.86325,0.000130026,0.000130026,0.000130026
70,397.657,0.39333,1.00014,0.89586,0.77763,0.82883,0.87073,0.81274,0.37658,0.8442,0.85512,0.000129056,0.000129056,0.000129056
71,403.243,0.39841,0.98375,0.90332,0.77902,0.82491,0.88132,0.82578,0.37469,0.80205,0.86028,0.000128086,0.000128086,0.000128086
72,408.969,0.39319,1.04015,0.88817,0.75907,0.86066,0.87424,0.8232,0.37404,0.79884,0.858,0.000127116,0.000127116,0.000127116
73,414.537,0.38532,0.97474,0.89403,0.79277,0.8418,0.88275,0.82868,0.38106,0.78487,0.8655,0.000126146,0.000126146,0.000126146
74,420.153,0.36998,0.97392,0.88279,0.86968,0.78485,0.87549,0.82454,0.37877,0.78616,0.85972,0.000125175,0.000125175,0.000125175
75,425.85,0.37908,0.95995,0.87443,0.77874,0.81532,0.87481,0.82269,0.37387,0.77609,0.86211,0.000124205,0.000124205,0.000124205
76,431.463,0.37837,0.9489,0.87044,0.82856,0.79279,0.86973,0.80906,0.38488,0.80103,0.86715,0.000123235,0.000123235,0.000123235
77,437.107,0.38956,0.97277,0.90152,0.83691,0.79328,0.87198,0.81451,0.37957,0.79551,0.85965,0.000122265,0.000122265,0.000122265
78,442.801,0.38575,0.93307,0.88974,0.80258,0.81294,0.86723,0.81419,0.36921,0.76438,0.85622,0.000121295,0.000121295,0.000121295
79,448.47,0.38033,0.9054,0.88882,0.86829,0.77152,0.8647,0.80707,0.37969,0.77301,0.85759,0.000120324,0.000120324,0.000120324
80,454.099,0.38559,0.98535,0.88478,0.82683,0.81839,0.88029,0.82162,0.3699,0.77797,0.85304,0.000119354,0.000119354,0.000119354
81,459.676,0.37979,0.99467,0.88456,0.78144,0.85123,0.87679,0.82556,0.37105,0.79511,0.84877,0.000118384,0.000118384,0.000118384
82,465.322,0.3855,0.93431,0.88301,0.74541,0.89939,0.88939,0.83826,0.36619,0.74764,0.85176,0.000117414,0.000117414,0.000117414
83,471.252,0.38077,0.91637,0.89458,0.73576,0.87637,0.89354,0.83754,0.37765,0.74947,0.86036,0.000116444,0.000116444,0.000116444
84,476.895,0.37728,0.90398,0.88769,0.78739,0.87809,0.89348,0.83988,0.3689,0.74517,0.85255,0.000115473,0.000115473,0.000115473
85,482.502,0.3691,0.91367,0.88727,0.77906,0.84557,0.88904,0.83931,0.36394,0.77156,0.84697,0.000114503,0.000114503,0.000114503
86,488.17,0.38413,0.89576,0.90088,0.7596,0.88618,0.88874,0.83435,0.36379,0.77569,0.84962,0.000113533,0.000113533,0.000113533
87,493.818,0.38218,0.85075,0.87684,0.83816,0.84717,0.90006,0.84418,0.36418,0.73807,0.84918,0.000112563,0.000112563,0.000112563
88,499.592,0.37521,0.86475,0.8793,0.82165,0.85157,0.90289,0.84787,0.36297,0.73417,0.84843,0.000111593,0.000111593,0.000111593
89,505.234,0.36828,0.83943,0.86783,0.83197,0.8511,0.88553,0.83009,0.36326,0.73566,0.84817,0.000110622,0.000110622,0.000110622
90,510.864,0.3751,0.84929,0.88257,0.83736,0.83478,0.88362,0.82755,0.36147,0.72998,0.85029,0.000109652,0.000109652,0.000109652
91,516.542,0.37366,0.84709,0.88098,0.82736,0.83932,0.88667,0.83076,0.36578,0.71527,0.85449,0.000108682,0.000108682,0.000108682
92,522.258,0.3743,0.83758,0.88218,0.86255,0.82526,0.88978,0.8383,0.36571,0.7614,0.84902,0.000107712,0.000107712,0.000107712
93,527.916,0.36623,0.84194,0.88773,0.86622,0.82412,0.88799,0.82996,0.37636,0.77038,0.85601,0.000106742,0.000106742,0.000106742
94,533.573,0.37843,0.80992,0.87913,0.86283,0.83764,0.88424,0.82336,0.37544,0.73462,0.85764,0.000105771,0.000105771,0.000105771
95,539.317,0.37445,0.82714,0.87964,0.87762,0.83011,0.88655,0.82989,0.37868,0.73188,0.85429,0.000104801,0.000104801,0.000104801
96,545.045,0.37368,0.84088,0.88492,0.88598,0.82335,0.90164,0.84854,0.3672,0.72029,0.85305,0.000103831,0.000103831,0.000103831
97,550.642,0.36568,0.78839,0.87184,0.79785,0.88599,0.90111,0.84515,0.36646,0.70211,0.85262,0.000102861,0.000102861,0.000102861
98,556.233,0.36452,0.78448,0.87476,0.83017,0.88234,0.89826,0.84016,0.36619,0.70456,0.8551,0.000101891,0.000101891,0.000101891
99,561.885,0.36914,0.79193,0.87935,0.81931,0.8747,0.89273,0.83554,0.36903,0.75106,0.8535,0.00010092,0.00010092,0.00010092
100,567.467,0.36781,0.87356,0.88035,0.86815,0.83706,0.88669,0.82879,0.37254,0.78142,0.85108,9.99502e-05,9.99502e-05,9.99502e-05
101,572.98,0.35871,0.79899,0.87226,0.81255,0.87871,0.89419,0.83851,0.36195,0.75732,0.84723,9.898e-05,9.898e-05,9.898e-05
102,578.604,0.34853,0.76481,0.86823,0.8412,0.87464,0.90218,0.84776,0.36171,0.73213,0.84303,9.80098e-05,9.80098e-05,9.80098e-05
103,584.21,0.36349,0.77264,0.87706,0.84961,0.86347,0.89196,0.84183,0.36418,0.73059,0.84925,9.70396e-05,9.70396e-05,9.70396e-05
104,589.846,0.36001,0.78783,0.87063,0.83217,0.8506,0.89407,0.84101,0.36108,0.73426,0.85095,9.60694e-05,9.60694e-05,9.60694e-05
105,595.421,0.35358,0.78671,0.87476,0.83248,0.84326,0.89178,0.83789,0.37595,0.74266,0.85438,9.50992e-05,9.50992e-05,9.50992e-05
106,601.159,0.35565,0.77244,0.87345,0.83052,0.85959,0.90163,0.84265,0.35928,0.70068,0.84751,9.4129e-05,9.4129e-05,9.4129e-05
107,606.824,0.35297,0.76992,0.87334,0.80401,0.88809,0.90081,0.85055,0.36,0.68904,0.847,9.31588e-05,9.31588e-05,9.31588e-05
108,612.437,0.36066,0.72212,0.86749,0.8421,0.83922,0.89594,0.84191,0.35723,0.69717,0.84308,9.21886e-05,9.21886e-05,9.21886e-05
109,618.036,0.36374,0.78783,0.87636,0.83472,0.83357,0.89005,0.84062,0.35515,0.71273,0.8446,9.12184e-05,9.12184e-05,9.12184e-05
110,623.68,0.35385,0.73808,0.8735,0.847,0.83833,0.88528,0.83051,0.36289,0.70879,0.85172,9.02482e-05,9.02482e-05,9.02482e-05
111,629.329,0.35842,0.76273,0.87865,0.85735,0.83924,0.88772,0.83783,0.36123,0.70501,0.84934,8.9278e-05,8.9278e-05,8.9278e-05
112,634.929,0.36478,0.76286,0.8743,0.86558,0.85356,0.88752,0.83638,0.36112,0.70654,0.85033,8.83078e-05,8.83078e-05,8.83078e-05
113,640.508,0.36449,0.76736,0.87927,0.86627,0.85016,0.89665,0.8493,0.35999,0.69144,0.84879,8.73376e-05,8.73376e-05,8.73376e-05
114,646.126,0.35394,0.75089,0.8596,0.86668,0.84948,0.89125,0.84546,0.35402,0.70224,0.84119,8.63674e-05,8.63674e-05,8.63674e-05
115,651.729,0.35324,0.70716,0.87184,0.84675,0.85189,0.89673,0.84776,0.35442,0.71517,0.8406,8.53972e-05,8.53972e-05,8.53972e-05
116,657.335,0.35766,0.71531,0.8676,0.82015,0.8786,0.90011,0.85183,0.35426,0.70192,0.84306,8.4427e-05,8.4427e-05,8.4427e-05
117,662.869,0.34659,0.7027,0.87166,0.85479,0.87231,0.90426,0.85494,0.3498,0.67744,0.84322,8.34568e-05,8.34568e-05,8.34568e-05
118,668.425,0.36104,0.74014,0.87888,0.86803,0.86689,0.90426,0.85473,0.35779,0.66967,0.84575,8.24866e-05,8.24866e-05,8.24866e-05
119,674.049,0.3424,0.71626,0.86021,0.87048,0.85335,0.90046,0.84914,0.35596,0.69511,0.84526,8.15164e-05,8.15164e-05,8.15164e-05
120,679.69,0.34963,0.71118,0.86533,0.86052,0.85714,0.90032,0.84935,0.35337,0.7122,0.84517,8.05462e-05,8.05462e-05,8.05462e-05
121,685.385,0.36241,0.73581,0.87633,0.87174,0.8526,0.90783,0.85723,0.35412,0.70073,0.84652,7.9576e-05,7.9576e-05,7.9576e-05
122,691.089,0.34922,0.71183,0.86452,0.87458,0.862,0.91068,0.85927,0.35777,0.68796,0.84758,7.86058e-05,7.86058e-05,7.86058e-05
123,696.695,0.35268,0.71103,0.87529,0.84403,0.88631,0.91128,0.8604,0.35691,0.68089,0.84384,7.76356e-05,7.76356e-05,7.76356e-05
124,702.358,0.34376,0.71072,0.86409,0.8452,0.88882,0.91105,0.86164,0.35183,0.67994,0.84283,7.66654e-05,7.66654e-05,7.66654e-05
125,707.93,0.3567,0.70947,0.86513,0.82843,0.88406,0.90711,0.85887,0.34951,0.68928,0.84192,7.56952e-05,7.56952e-05,7.56952e-05
126,713.592,0.35478,0.71891,0.87135,0.8368,0.86186,0.90115,0.85228,0.36206,0.69681,0.84635,7.4725e-05,7.4725e-05,7.4725e-05
127,719.267,0.35792,0.73321,0.86587,0.83279,0.87409,0.90975,0.85604,0.35932,0.67763,0.84786,7.37548e-05,7.37548e-05,7.37548e-05
128,724.881,0.34203,0.6763,0.86438,0.84912,0.87239,0.913,0.86257,0.362,0.6668,0.84828,7.27846e-05,7.27846e-05,7.27846e-05
129,730.444,0.33572,0.6904,0.86079,0.85739,0.87118,0.9089,0.85547,0.36173,0.66449,0.84823,7.18144e-05,7.18144e-05,7.18144e-05
130,736.092,0.34524,0.67462,0.86412,0.849,0.89665,0.91497,0.86454,0.36,0.66679,0.84553,7.08442e-05,7.08442e-05,7.08442e-05
131,741.719,0.34666,0.67829,0.8507,0.83118,0.91049,0.91327,0.86454,0.35623,0.65106,0.8424,6.9874e-05,6.9874e-05,6.9874e-05
132,747.338,0.34322,0.672,0.85436,0.84861,0.88785,0.91652,0.86886,0.34696,0.6462,0.83974,6.89038e-05,6.89038e-05,6.89038e-05
133,752.891,0.33621,0.69344,0.86803,0.83443,0.87463,0.90975,0.86033,0.3489,0.65719,0.84072,6.79336e-05,6.79336e-05,6.79336e-05
134,758.507,0.33957,0.67228,0.85827,0.84761,0.8658,0.90438,0.85471,0.35359,0.66833,0.84104,6.69634e-05,6.69634e-05,6.69634e-05
135,764.172,0.34133,0.6564,0.8636,0.8509,0.87607,0.91087,0.86054,0.35306,0.67936,0.83945,6.59932e-05,6.59932e-05,6.59932e-05
136,770.189,0.34136,0.68275,0.85654,0.85639,0.88119,0.91727,0.86564,0.35491,0.66977,0.84098,6.5023e-05,6.5023e-05,6.5023e-05
137,775.746,0.34113,0.67012,0.85523,0.8338,0.89362,0.91319,0.86665,0.35331,0.66593,0.84166,6.40528e-05,6.40528e-05,6.40528e-05
138,781.452,0.34733,0.66761,0.86639,0.84718,0.88875,0.91151,0.86186,0.35038,0.6739,0.84023,6.30826e-05,6.30826e-05,6.30826e-05
139,787.079,0.34661,0.67644,0.86318,0.84556,0.88714,0.90575,0.85325,0.34933,0.68255,0.83907,6.21124e-05,6.21124e-05,6.21124e-05
140,792.823,0.34396,0.65682,0.86104,0.83067,0.90225,0.90743,0.86012,0.34764,0.67362,0.83909,6.11422e-05,6.11422e-05,6.11422e-05
141,798.671,0.36183,0.65745,0.87226,0.83173,0.89766,0.9071,0.86066,0.34626,0.66891,0.84054,6.0172e-05,6.0172e-05,6.0172e-05
142,804.278,0.34424,0.69452,0.86349,0.8385,0.87888,0.8997,0.85045,0.35732,0.67408,0.84466,5.92018e-05,5.92018e-05,5.92018e-05
143,809.796,0.34143,0.6369,0.86686,0.82249,0.89474,0.90563,0.85557,0.35182,0.68489,0.83993,5.82316e-05,5.82316e-05,5.82316e-05
144,815.317,0.33513,0.63494,0.86141,0.82386,0.89309,0.90368,0.85982,0.35117,0.68316,0.8405,5.72614e-05,5.72614e-05,5.72614e-05
145,820.83,0.33857,0.66265,0.86952,0.84106,0.88066,0.90294,0.85566,0.35351,0.68118,0.84349,5.62912e-05,5.62912e-05,5.62912e-05
146,826.459,0.33161,0.63185,0.8541,0.85637,0.86233,0.89825,0.84888,0.35308,0.67452,0.84132,5.5321e-05,5.5321e-05,5.5321e-05
147,831.979,0.33099,0.63662,0.85898,0.84563,0.88264,0.90659,0.85644,0.36005,0.67077,0.84303,5.43508e-05,5.43508e-05,5.43508e-05
148,837.5,0.33258,0.64008,0.85869,0.83588,0.89037,0.90979,0.86082,0.36037,0.66274,0.84237,5.33806e-05,5.33806e-05,5.33806e-05
149,842.953,0.3317,0.64371,0.86081,0.83443,0.88731,0.90999,0.86452,0.35108,0.65734,0.83939,5.24104e-05,5.24104e-05,5.24104e-05
150,848.521,0.34031,0.66237,0.86176,0.84219,0.86575,0.91085,0.86191,0.35316,0.65492,0.84089,5.14402e-05,5.14402e-05,5.14402e-05
151,854.115,0.33638,0.62308,0.85299,0.85344,0.8538,0.90363,0.85238,0.35921,0.66136,0.84287,5.047e-05,5.047e-05,5.047e-05
152,859.714,0.33558,0.62365,0.86567,0.85332,0.85753,0.90481,0.86253,0.35172,0.65973,0.84242,4.94998e-05,4.94998e-05,4.94998e-05
153,865.256,0.33366,0.6444,0.8542,0.85669,0.86852,0.89963,0.85455,0.34946,0.65289,0.84002,4.85296e-05,4.85296e-05,4.85296e-05
154,870.834,0.34853,0.65163,0.86631,0.8668,0.87119,0.90458,0.85934,0.35352,0.64725,0.83966,4.75594e-05,4.75594e-05,4.75594e-05
155,876.369,0.32689,0.635,0.85402,0.86732,0.8812,0.90903,0.85891,0.35079,0.64582,0.83774,4.65892e-05,4.65892e-05,4.65892e-05
156,881.931,0.32838,0.65584,0.85345,0.86453,0.88325,0.91031,0.86416,0.3467,0.64665,0.83714,4.5619e-05,4.5619e-05,4.5619e-05
157,887.495,0.3285,0.63173,0.85883,0.86671,0.88239,0.91479,0.86452,0.34692,0.64227,0.83833,4.46488e-05,4.46488e-05,4.46488e-05
158,892.969,0.32453,0.6043,0.85068,0.86815,0.87755,0.9151,0.86874,0.34652,0.64152,0.8378,4.36786e-05,4.36786e-05,4.36786e-05
159,898.47,0.33223,0.60959,0.85046,0.85757,0.88405,0.91912,0.87241,0.34464,0.64318,0.83717,4.27084e-05,4.27084e-05,4.27084e-05
160,904.017,0.3258,0.59057,0.8589,0.8486,0.89039,0.91418,0.86854,0.34532,0.64348,0.83756,4.17382e-05,4.17382e-05,4.17382e-05
161,909.435,0.32659,0.62297,0.85779,0.855,0.87011,0.90786,0.85945,0.34568,0.6446,0.83692,4.0768e-05,4.0768e-05,4.0768e-05
162,915.013,0.33175,0.63327,0.84792,0.85651,0.87137,0.90983,0.86182,0.34509,0.6478,0.83649,3.97978e-05,3.97978e-05,3.97978e-05
163,920.608,0.33438,0.61902,0.85718,0.85839,0.87228,0.90916,0.86217,0.34763,0.63986,0.83821,3.88276e-05,3.88276e-05,3.88276e-05
164,926.197,0.32974,0.6209,0.86777,0.86521,0.87166,0.90683,0.86086,0.34372,0.63737,0.83615,3.78574e-05,3.78574e-05,3.78574e-05
165,931.65,0.34005,0.62722,0.8606,0.86239,0.87405,0.90664,0.85804,0.34479,0.63236,0.83727,3.68872e-05,3.68872e-05,3.68872e-05
166,937.186,0.32737,0.60653,0.85699,0.8647,0.87586,0.9095,0.86285,0.34309,0.6283,0.83673,3.5917e-05,3.5917e-05,3.5917e-05
167,942.745,0.32482,0.59718,0.85172,0.86903,0.87725,0.91137,0.86237,0.34351,0.63068,0.83568,3.49468e-05,3.49468e-05,3.49468e-05
168,948.335,0.32435,0.60926,0.85444,0.8596,0.88474,0.91464,0.86728,0.34367,0.63614,0.83468,3.39766e-05,3.39766e-05,3.39766e-05
169,953.826,0.32838,0.6005,0.85616,0.85088,0.88511,0.91771,0.87198,0.34507,0.63568,0.83684,3.30064e-05,3.30064e-05,3.30064e-05
170,959.362,0.32306,0.62402,0.8534,0.84769,0.8857,0.91519,0.8682,0.34699,0.63649,0.83911,3.20362e-05,3.20362e-05,3.20362e-05
171,965.01,0.32715,0.6148,0.85326,0.84757,0.89632,0.91827,0.87517,0.34661,0.63486,0.83877,3.1066e-05,3.1066e-05,3.1066e-05
172,970.498,0.31356,0.59298,0.85557,0.84421,0.89919,0.91702,0.87304,0.34697,0.63151,0.83888,3.00958e-05,3.00958e-05,3.00958e-05
173,975.971,0.33023,0.64151,0.8561,0.86059,0.88236,0.9166,0.86868,0.3472,0.63188,0.83831,2.91256e-05,2.91256e-05,2.91256e-05
174,981.514,0.32533,0.59407,0.84895,0.86611,0.87963,0.91515,0.86453,0.34805,0.6372,0.83746,2.81554e-05,2.81554e-05,2.81554e-05
175,987.011,0.32496,0.62047,0.85336,0.8399,0.90531,0.91596,0.86683,0.34729,0.63455,0.83773,2.71852e-05,2.71852e-05,2.71852e-05
176,992.527,0.3273,0.60315,0.85195,0.85708,0.88891,0.91489,0.86591,0.34912,0.6388,0.83668,2.6215e-05,2.6215e-05,2.6215e-05
177,998.008,0.33245,0.60625,0.8581,0.85869,0.88494,0.91409,0.8651,0.347,0.63906,0.83544,2.52448e-05,2.52448e-05,2.52448e-05
178,1003.55,0.32236,0.61046,0.85806,0.85906,0.88612,0.91515,0.86771,0.34334,0.63863,0.83511,2.42746e-05,2.42746e-05,2.42746e-05
179,1009.12,0.3286,0.60999,0.86345,0.85985,0.88558,0.91497,0.872,0.34329,0.63401,0.83541,2.33044e-05,2.33044e-05,2.33044e-05
