epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.33341,1.16056,4.91521,1.31255,0,0,0,0,0.63492,4.6653,0.90147,2.352e-05,2.352e-05,2.352e-05
2,12.8619,0.81947,4.80983,1.06298,0,0,0,0,0.57594,4.58678,0.84677,4.87575e-05,4.87575e-05,4.87575e-05
3,18.0043,0.67676,4.60645,0.96831,0,0,0,0,0.51966,4.35765,0.79498,7.37426e-05,7.37426e-05,7.37426e-05
4,23.164,0.62275,4.46671,0.91688,0,0,0,0,0.51072,4.23141,0.78023,9.84756e-05,9.84756e-05,9.84756e-05
5,28.1037,0.55984,4.37371,0.89356,0.00142,0.00193,0.00084,0.00076,0.47394,4.18806,0.77578,0.000122956,0.000122956,0.000122956
6,33.3161,0.54215,4.2308,0.88653,0.01724,0.06913,0.01645,0.0152,0.46933,4.10507,0.77798,0.000147185,0.000147185,0.000147185
7,38.5331,0.53233,4.11854,0.87721,0.02844,0.21645,0.03338,0.03106,0.45563,4.03036,0.78247,0.000171161,0.000171161,0.000171161
8,43.5966,0.52242,4.01587,0.88462,0.02138,0.38077,0.04915,0.0454,0.44026,3.90505,0.79619,0.000189209,0.000189209,0.000189209
9,48.5091,0.51286,3.95099,0.88132,0.02493,0.44804,0.05575,0.05101,0.44099,3.89799,0.81274,0.000188238,0.000188238,0.000188238
10,53.5234,0.50439,3.82682,0.88595,0.02529,0.49619,0.06771,0.06278,0.42466,3.85706,0.8177,0.000187268,0.000187268,0.000187268
11,58.4644,0.5076,3.75976,0.88604,0.02398,0.64284,0.07767,0.07211,0.42663,3.57183,0.81657,0.000186298,0.000186298,0.000186298
12,63.5517,0.49848,3.60455,0.88522,0.58604,0.1054,0.1022,0.09424,0.42112,3.31055,0.81757,0.000185328,0.000185328,0.000185328
13,68.4911,0.50357,3.54964,0.87769,0.53372,0.1494,0.11618,0.10757,0.40443,3.13832,0.81503,0.000184358,0.000184358,0.000184358
14,73.4978,0.48107,3.40747,0.88685,0.40149,0.18767,0.12469,0.11436,0.43029,2.99778,0.82936,0.000183387,0.000183387,0.000183387
15,78.444,0.49924,3.35881,0.90214,0.43052,0.24842,0.15601,0.14201,0.43747,2.90758,0.85946,0.000182417,0.000182417,0.000182417
16,83.4135,0.48946,3.20376,0.90767,0.43267,0.31412,0.17162,0.15735,0.45743,2.83951,0.87444,0.000181447,0.000181447,0.000181447
17,88.3794,0.49865,3.13221,0.89574,0.42281,0.31622,0.19579,0.17999,0.45955,2.70496,0.86873,0.000180477,0.000180477,0.000180477
18,93.3128,0.48843,3.0262,0.90108,0.44223,0.32928,0.21803,0.20214,0.43492,2.6016,0.86231,0.000179507,0.000179507,0.000179507
19,98.2563,0.49339,2.87905,0.91631,0.40862,0.35027,0.20835,0.18866,0.46656,2.60249,0.88546,0.000178536,0.000178536,0.000178536
20,103.242,0.50525,2.87988,0.92322,0.43267,0.3159,0.24014,0.2209,0.42178,2.4058,0.87517,0.000177566,0.000177566,0.000177566
21,108.184,0.49135,2.72029,0.91298,0.51751,0.28934,0.24691,0.22522,0.43125,2.36368,0.87265,0.000176596,0.000176596,0.000176596
22,113.199,0.47685,2.75453,0.92663,0.39634,0.3014,0.25982,0.23659,0.45448,2.35236,0.89072,0.000175626,0.000175626,0.000175626
23,118.312,0.49538,2.6374,0.94017,0.38628,0.2957,0.27469,0.25055,0.44141,2.20729,0.90048,0.000174656,0.000174656,0.000174656
24,123.372,0.48407,2.57104,0.91573,0.40877,0.36164,0.31086,0.28423,0.41654,2.17307,0.88213,0.000173685,0.000173685,0.000173685
25,128.335,0.48235,2.49809,0.91784,0.34779,0.39123,0.32296,0.2978,0.41517,2.13289,0.87142,0.000172715,0.000172715,0.000172715
26,133.319,0.4664,2.4496,0.92566,0.44169,0.35397,0.32566,0.30025,0.42776,2.05994,0.89189,0.000171745,0.000171745,0.000171745
27,138.226,0.48221,2.37612,0.93164,0.32701,0.4682,0.34872,0.32051,0.41281,2.01317,0.88809,0.000170775,0.000170775,0.000170775
28,143.282,0.47403,2.35324,0.93387,0.39664,0.42021,0.39827,0.36556,0.41747,1.94534,0.89496,0.000169805,0.000169805,0.000169805
29,148.267,0.46927,2.27224,0.90767,0.42989,0.4443,0.41247,0.37983,0.41909,1.87974,0.90019,0.000168834,0.000168834,0.000168834
30,153.226,0.46826,2.26524,0.92168,0.34483,0.52733,0.43135,0.39805,0.41412,1.80131,0.90795,0.000167864,0.000167864,0.000167864
31,158.178,0.46141,2.16851,0.92744,0.38054,0.58028,0.45432,0.41706,0.4194,1.7702,0.89621,0.000166894,0.000166894,0.000166894
32,163.298,0.47546,2.1779,0.92761,0.31995,0.58537,0.48572,0.44544,0.44731,1.68111,0.92643,0.000165924,0.000165924,0.000165924
33,168.3,0.46291,2.05745,0.92875,0.3033,0.64542,0.45987,0.42254,0.42956,1.66757,0.90935,0.000164954,0.000164954,0.000164954
34,173.301,0.45692,2.04372,0.90324,0.45886,0.48232,0.49413,0.45403,0.4301,1.66559,0.90433,0.000163983,0.000163983,0.000163983
35,178.246,0.45593,2.06607,0.92058,0.43109,0.4984,0.51113,0.47197,0.42128,1.60387,0.88895,0.000163013,0.000163013,0.000163013
36,183.345,0.46727,1.96244,0.90887,0.43644,0.5222,0.53789,0.50112,0.42257,1.5649,0.90209,0.000162043,0.000162043,0.000162043
37,188.308,0.44457,1.88096,0.90782,0.44782,0.56081,0.5119,0.4731,0.429,1.55379,0.88843,0.000161073,0.000161073,0.000161073
38,193.287,0.46473,1.83975,0.91544,0.49351,0.53149,0.55692,0.51833,0.39793,1.48805,0.8854,0.000160103,0.000160103,0.000160103
39,198.322,0.45945,1.81881,0.91626,0.44281,0.614,0.57385,0.53486,0.40516,1.51051,0.89594,0.000159132,0.000159132,0.000159132
40,203.402,0.46368,1.80115,0.93572,0.49599,0.56935,0.5816,0.5418,0.40833,1.45691,0.89177,0.000158162,0.000158162,0.000158162
41,208.356,0.44442,1.73404,0.91923,0.63621,0.49528,0.59159,0.5492,0.40556,1.40776,0.89189,0.000157192,0.000157192,0.000157192
42,213.301,0.44668,1.69605,0.91468,0.64127,0.53616,0.59478,0.54883,0.4228,1.40578,0.90509,0.000156222,0.000156222,0.000156222
43,218.309,0.44847,1.68055,0.91097,0.51386,0.62021,0.6337,0.58572,0.41635,1.32083,0.90841,0.000155252,0.000155252,0.000155252
44,223.412,0.43275,1.67907,0.9197,0.57398,0.60199,0.64797,0.59722,0.41988,1.28933,0.90101,0.000154281,0.000154281,0.000154281
45,228.417,0.43408,1.66117,0.91362,0.59355,0.61885,0.64751,0.59732,0.41294,1.30208,0.90064,0.000153311,0.000153311,0.000153311
46,233.353,0.43274,1.63383,0.92615,0.59024,0.65829,0.6694,0.62442,0.40637,1.28046,0.89401,0.000152341,0.000152341,0.000152341
47,238.306,0.41833,1.50333,0.90668,0.63949,0.62105,0.69327,0.6436,0.40366,1.2292,0.89432,0.000151371,0.000151371,0.000151371
48,243.4,0.44096,1.62152,0.91519,0.53571,0.75093,0.69548,0.64566,0.40477,1.21838,0.89423,0.000150401,0.000150401,0.000150401
49,248.395,0.4411,1.4511,0.90392,0.50557,0.73483,0.69064,0.63853,0.39756,1.15271,0.89627,0.00014943,0.00014943,0.00014943
