epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,461.107,0.40799,1.12076,0.91076,0.83631,0.77196,0.83986,0.78753,0.38112,0.85775,0.85151,0.000157233,0.000157233,0.000157233
61,468.676,0.39873,1.07966,0.90213,0.74214,0.84771,0.85755,0.8008,0.38405,0.84425,0.85222,0.000156007,0.000156007,0.000156007
62,476.218,0.42191,1.10438,0.90529,0.8509,0.77743,0.85701,0.80023,0.38913,0.82819,0.85592,0.000154767,0.000154767,0.000154767
63,483.846,0.40288,1.08435,0.89604,0.7907,0.83325,0.86467,0.80919,0.37853,0.79116,0.84916,0.000153513,0.000153513,0.000153513
64,491.612,0.4237,1.13025,0.90742,0.78653,0.82935,0.86558,0.81093,0.38286,0.80968,0.84906,0.000152246,0.000152246,0.000152246
65,499.255,0.40717,1.03973,0.90188,0.79246,0.83508,0.88206,0.8245,0.37733,0.86417,0.84343,0.000150966,0.000150966,0.000150966
66,506.824,0.40478,1.03345,0.90468,0.79254,0.86306,0.88615,0.83031,0.38693,0.81012,0.85015,0.000149673,0.000149673,0.000149673
67,514.348,0.40653,1.01437,0.89444,0.85175,0.82754,0.88075,0.8228,0.37943,0.80008,0.84797,0.000148367,0.000148367,0.000148367
68,522.181,0.39512,1.00265,0.89708,0.83479,0.80063,0.8861,0.8305,0.38131,0.82771,0.84798,0.000147049,0.000147049,0.000147049
69,529.758,0.41422,1.0611,0.89981,0.81284,0.82562,0.87807,0.82122,0.38838,0.79589,0.85702,0.00014572,0.00014572,0.00014572
70,537.422,0.42076,1.06093,0.90537,0.80764,0.82511,0.86156,0.80785,0.38065,0.79378,0.84859,0.000144379,0.000144379,0.000144379
71,545.045,0.40267,1.01441,0.8982,0.81757,0.827,0.87434,0.81662,0.38107,0.78661,0.85261,0.000143026,0.000143026,0.000143026
72,552.736,0.39653,0.98768,0.89284,0.81546,0.83857,0.88073,0.82291,0.38315,0.80306,0.85155,0.000141663,0.000141663,0.000141663
73,560.363,0.39602,0.97232,0.89394,0.75816,0.87366,0.89022,0.8321,0.38521,0.78207,0.85054,0.000140289,0.000140289,0.000140289
74,568.03,0.38931,0.96916,0.89434,0.81571,0.82409,0.87344,0.81735,0.37692,0.78571,0.85076,0.000138905,0.000138905,0.000138905
75,575.685,0.39295,0.94794,0.88538,0.80886,0.83192,0.87823,0.8227,0.37658,0.78075,0.85487,0.000137511,0.000137511,0.000137511
76,583.413,0.39557,0.9377,0.89652,0.86596,0.82722,0.87951,0.82412,0.37244,0.75394,0.85237,0.000136108,0.000136108,0.000136108
77,591.018,0.40105,0.97814,0.90253,0.83465,0.85464,0.88012,0.82034,0.37664,0.79369,0.84586,0.000134695,0.000134695,0.000134695
78,598.607,0.38412,0.90988,0.88026,0.82632,0.83521,0.88654,0.82824,0.37701,0.7729,0.84988,0.000133274,0.000133274,0.000133274
79,606.098,0.37669,0.88847,0.88023,0.75527,0.89224,0.8847,0.82803,0.37691,0.79369,0.84698,0.000131844,0.000131844,0.000131844
80,614.029,0.37651,0.85815,0.87744,0.8338,0.85608,0.89772,0.84331,0.37298,0.76726,0.84648,0.000130406,0.000130406,0.000130406
81,621.711,0.39173,0.89518,0.88159,0.81789,0.85547,0.90035,0.84655,0.3727,0.74383,0.84785,0.000128961,0.000128961,0.000128961
82,629.205,0.37241,0.90268,0.89178,0.77537,0.86304,0.88159,0.83007,0.37264,0.76238,0.85097,0.000127508,0.000127508,0.000127508
83,636.725,0.37923,0.88149,0.87769,0.76381,0.88474,0.88124,0.82883,0.37226,0.77976,0.84962,0.000126048,0.000126048,0.000126048
84,644.378,0.41251,0.96904,0.8904,0.87225,0.80517,0.88891,0.83233,0.37708,0.75233,0.84745,0.000124581,0.000124581,0.000124581
85,652.037,0.38342,0.9026,0.88515,0.84526,0.80139,0.88583,0.83089,0.37315,0.74345,0.84893,0.000123108,0.000123108,0.000123108
86,659.672,0.39901,0.93436,0.89401,0.79227,0.88052,0.88734,0.83679,0.37315,0.74992,0.84645,0.000121629,0.000121629,0.000121629
87,667.236,0.39085,0.90544,0.89141,0.85469,0.84173,0.89626,0.8473,0.36489,0.76199,0.84215,0.000120144,0.000120144,0.000120144
88,674.991,0.37639,0.90843,0.88015,0.85314,0.84401,0.89393,0.83952,0.36926,0.76125,0.84391,0.000118654,0.000118654,0.000118654
89,682.566,0.3921,0.88996,0.88558,0.81572,0.88097,0.89755,0.84657,0.37547,0.72235,0.85441,0.00011716,0.00011716,0.00011716
90,690.126,0.38366,0.8703,0.88873,0.83552,0.8727,0.90204,0.85135,0.37597,0.73483,0.84772,0.000115661,0.000115661,0.000115661
91,697.744,0.38168,0.85717,0.88338,0.80468,0.89588,0.89538,0.83978,0.37599,0.73451,0.84874,0.000114157,0.000114157,0.000114157
92,705.451,0.38899,0.89079,0.88909,0.79343,0.88371,0.88963,0.83308,0.3817,0.72757,0.85142,0.00011265,0.00011265,0.00011265
93,713.034,0.39385,0.89337,0.8912,0.81447,0.87891,0.89462,0.84222,0.38058,0.74756,0.84854,0.00011114,0.00011114,0.00011114
94,720.668,0.36866,0.81981,0.87361,0.79527,0.89074,0.89694,0.84405,0.38078,0.74448,0.85015,0.000109626,0.000109626,0.000109626
