epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.83385,1.27828,5.34236,1.39841,0,0,0,0,0.66307,4.67644,0.92001,3.73333e-05,3.73333e-05,3.73333e-05
2,17.5627,0.87384,5.1336,1.08831,0,0,0,0,0.51454,4.53883,0.81833,7.65287e-05,7.65287e-05,7.65287e-05
3,25.2634,0.70433,4.87293,1.00054,0,0,0,0,0.54922,4.28432,0.79347,0.000115705,0.000115705,0.000115705
4,33.0225,0.70035,4.72583,0.96409,0.01198,0.03797,0.01116,0.00993,0.49003,4.16151,0.77974,0.000154848,0.000154848,0.000154848
5,40.4579,0.71716,4.57721,0.98173,0.01418,0.16896,0.02865,0.02411,0.49155,4.04331,0.79293,0.000193944,0.000193944,0.000193944
6,47.8169,0.62458,4.28296,0.93922,0.0212,0.2595,0.05038,0.04405,0.52069,3.94165,0.81009,0.000195701,0.000195701,0.000195701
7,55.3417,0.66412,4.01146,0.96477,0.01879,0.30274,0.06719,0.05989,0.47461,3.86086,0.81453,0.000195569,0.000195569,0.000195569
8,62.951,0.61271,3.93164,0.96513,0.02254,0.32759,0.07211,0.06332,0.47699,3.72884,0.8208,0.000195414,0.000195414,0.000195414
9,70.2892,0.62283,3.92095,0.96051,0.6807,0.0636,0.08861,0.07751,0.45894,3.69101,0.83599,0.000195235,0.000195235,0.000195235
10,77.8123,0.62488,3.6759,0.98401,0.72408,0.0812,0.09625,0.08436,0.46119,3.53641,0.83602,0.000195032,0.000195032,0.000195032
11,85.0766,0.57342,3.39466,0.93862,0.6985,0.1047,0.11764,0.10636,0.47104,3.33755,0.82764,0.000194806,0.000194806,0.000194806
12,92.362,0.61625,3.47482,0.96321,0.83735,0.06187,0.11323,0.10138,0.45523,3.39031,0.82081,0.000194555,0.000194555,0.000194555
13,99.6356,0.63409,3.33845,0.96451,0.68738,0.09965,0.12337,0.10998,0.47955,3.46294,0.82939,0.000194282,0.000194282,0.000194282
14,106.902,0.57378,3.34461,0.94573,0.78905,0.10547,0.13851,0.1233,0.46442,3.329,0.82756,0.000193984,0.000193984,0.000193984
15,114.412,0.55004,3.13195,0.93907,0.77203,0.12825,0.16319,0.14341,0.46843,3.10187,0.82969,0.000193663,0.000193663,0.000193663
16,121.723,0.58694,3.02932,0.93991,0.67746,0.12234,0.15426,0.1398,0.45231,3.29693,0.82397,0.000193319,0.000193319,0.000193319
17,128.964,0.56094,3.08402,0.93616,0.64615,0.15588,0.16355,0.14688,0.47508,3.22302,0.83035,0.000192952,0.000192952,0.000192952
18,136.236,0.57364,3.12288,0.94553,0.74572,0.14048,0.19008,0.17039,0.45329,3.05776,0.8231,0.000192561,0.000192561,0.000192561
19,143.482,0.57437,2.95594,0.94529,0.65251,0.14806,0.19422,0.1773,0.44526,3.14991,0.81798,0.000192148,0.000192148,0.000192148
