epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,320.429,0.41317,1.32647,0.91109,0.67637,0.75954,0.77374,0.71985,0.37966,1.05259,0.86668,0.000176565,0.000176565,0.000176565
43,327.856,0.41519,1.31512,0.89678,0.73915,0.75099,0.79871,0.73815,0.38229,1.03785,0.86852,0.000175641,0.000175641,0.000175641
44,335.484,0.41302,1.29525,0.91691,0.68703,0.77336,0.78457,0.72856,0.39052,1.05412,0.86244,0.000174697,0.000174697,0.000174697
45,343.095,0.4195,1.31411,0.92047,0.71045,0.72384,0.78438,0.72821,0.38924,1.02973,0.86872,0.000173735,0.000173735,0.000173735
46,350.563,0.41983,1.29461,0.92591,0.69579,0.77189,0.79101,0.73528,0.37366,1.00745,0.86235,0.000172755,0.000172755,0.000172755
47,357.99,0.42473,1.28365,0.91848,0.66215,0.77207,0.78868,0.728,0.38819,0.97374,0.86916,0.000171756,0.000171756,0.000171756
48,365.567,0.42376,1.33292,0.91417,0.68197,0.81331,0.82477,0.77058,0.37902,0.94806,0.86544,0.000170739,0.000170739,0.000170739
49,373.057,0.42084,1.30194,0.91909,0.6915,0.78428,0.81817,0.76197,0.3977,0.98451,0.87322,0.000169705,0.000169705,0.000169705
50,380.537,0.41724,1.26391,0.91605,0.76118,0.73251,0.83433,0.77433,0.3951,0.94223,0.87248,0.000168653,0.000168653,0.000168653
51,388.08,0.40905,1.18556,0.91708,0.78058,0.72937,0.83012,0.77021,0.3853,0.95871,0.86116,0.000167583,0.000167583,0.000167583
52,395.555,0.41454,1.19712,0.91315,0.71177,0.78959,0.82635,0.7712,0.37998,0.94278,0.86421,0.000166497,0.000166497,0.000166497
53,403.02,0.40227,1.16026,0.90226,0.74609,0.81543,0.83685,0.77767,0.3879,0.91569,0.86872,0.000165395,0.000165395,0.000165395
54,410.525,0.41587,1.16942,0.90192,0.77207,0.77455,0.8369,0.77598,0.38986,0.94311,0.86346,0.000164276,0.000164276,0.000164276
55,417.967,0.39643,1.13138,0.89925,0.7842,0.7736,0.84585,0.78629,0.38504,0.94367,0.86751,0.00016314,0.00016314,0.00016314
56,425.717,0.39988,1.13171,0.91151,0.77675,0.80454,0.85088,0.79478,0.38416,0.89519,0.86658,0.000161989,0.000161989,0.000161989
57,433.165,0.38689,1.1169,0.89367,0.7296,0.82576,0.84673,0.78761,0.38671,0.92719,0.86202,0.000160823,0.000160823,0.000160823
58,440.637,0.3846,1.13025,0.90666,0.72885,0.84158,0.842,0.78204,0.38272,0.90696,0.86052,0.000159641,0.000159641,0.000159641
59,448.176,0.38643,1.12033,0.89924,0.75525,0.84281,0.85054,0.79291,0.38376,0.88834,0.85825,0.000158444,0.000158444,0.000158444
60,455.722,0.39028,1.08016,0.90171,0.7442,0.83638,0.84689,0.78728,0.3786,0.89319,0.85829,0.000157233,0.000157233,0.000157233
61,463.357,0.38501,1.05871,0.90843,0.74323,0.8657,0.84527,0.78669,0.38226,0.86734,0.8653,0.000156007,0.000156007,0.000156007
62,471.394,0.40344,1.11884,0.89968,0.7303,0.85863,0.85649,0.79918,0.37879,0.85355,0.86163,0.000154767,0.000154767,0.000154767
63,479.008,0.37749,1.02129,0.89909,0.71567,0.86631,0.86627,0.81186,0.37604,0.85302,0.85751,0.000153513,0.000153513,0.000153513
64,486.54,0.39983,1.09461,0.90159,0.74293,0.85755,0.86039,0.80545,0.37124,0.84358,0.86084,0.000152246,0.000152246,0.000152246
65,494.028,0.38463,1.0044,0.89678,0.7573,0.85479,0.85526,0.80039,0.38222,0.84964,0.8684,0.000150966,0.000150966,0.000150966
66,501.52,0.38194,1.03482,0.88963,0.747,0.8775,0.85467,0.79755,0.37756,0.85375,0.86019,0.000149673,0.000149673,0.000149673
67,509.031,0.38154,0.99433,0.89617,0.78464,0.85308,0.85795,0.8004,0.37547,0.84535,0.8612,0.000148367,0.000148367,0.000148367
68,516.534,0.36958,0.95583,0.89424,0.80242,0.84195,0.86134,0.80177,0.38586,0.85434,0.85656,0.000147049,0.000147049,0.000147049
69,524.142,0.3815,1.03975,0.88703,0.76356,0.84269,0.85046,0.79289,0.37654,0.83554,0.85155,0.00014572,0.00014572,0.00014572
70,531.73,0.41066,1.06572,0.91138,0.74337,0.85885,0.85436,0.79762,0.37405,0.85991,0.84971,0.000144379,0.000144379,0.000144379
71,539.713,0.3809,0.98269,0.88829,0.77318,0.8537,0.85744,0.79845,0.385,0.84714,0.85776,0.000143026,0.000143026,0.000143026
72,547.279,0.38121,1.00274,0.88951,0.79781,0.83345,0.85004,0.79066,0.38334,0.82837,0.85646,0.000141663,0.000141663,0.000141663
73,554.937,0.3635,0.9465,0.88631,0.82184,0.80327,0.86274,0.80327,0.37529,0.82887,0.84827,0.000140289,0.000140289,0.000140289
74,562.447,0.38169,0.9915,0.89566,0.77092,0.85839,0.86466,0.80658,0.37033,0.83279,0.84738,0.000138905,0.000138905,0.000138905
75,569.962,0.35989,0.92388,0.87489,0.80904,0.85119,0.8708,0.81253,0.36725,0.85885,0.84729,0.000137511,0.000137511,0.000137511
76,577.579,0.36387,0.91306,0.88619,0.7818,0.85421,0.8697,0.81114,0.37312,0.85411,0.84791,0.000136108,0.000136108,0.000136108
77,585.075,0.37634,0.97568,0.89084,0.75291,0.87617,0.87005,0.8093,0.38047,0.81404,0.85409,0.000134695,0.000134695,0.000134695
78,592.551,0.36911,0.93055,0.87755,0.76427,0.84747,0.87155,0.81421,0.37778,0.81293,0.85576,0.000133274,0.000133274,0.000133274
79,599.967,0.37057,0.92423,0.87218,0.7694,0.83163,0.8627,0.80202,0.37479,0.837,0.85355,0.000131844,0.000131844,0.000131844
80,607.558,0.37559,0.92498,0.88282,0.8038,0.81991,0.85716,0.80202,0.37333,0.83744,0.84849,0.000130406,0.000130406,0.000130406
81,614.946,0.37925,0.93371,0.88789,0.79064,0.84655,0.86093,0.80226,0.36707,0.81726,0.84863,0.000128961,0.000128961,0.000128961
82,622.409,0.3466,0.87329,0.88365,0.8116,0.84781,0.87973,0.81742,0.37436,0.79099,0.85057,0.000127508,0.000127508,0.000127508
83,629.932,0.35821,0.84765,0.8663,0.72778,0.87761,0.86727,0.80728,0.37644,0.7718,0.85266,0.000126048,0.000126048,0.000126048
84,637.507,0.39043,0.93979,0.88637,0.81518,0.82755,0.86124,0.79833,0.37991,0.79164,0.85528,0.000124581,0.000124581,0.000124581
85,645.078,0.3589,0.90205,0.87989,0.81157,0.84429,0.86968,0.81195,0.37087,0.80329,0.85157,0.000123108,0.000123108,0.000123108
86,652.95,0.37425,0.96314,0.8875,0.77796,0.87805,0.87995,0.81799,0.38036,0.78005,0.85508,0.000121629,0.000121629,0.000121629
